date	hanle_pblh_era5_avg	merak_pblh_era5_avg	hanle_pblh_era5_median	merak_pblh_era5_median
1979-03-30	0.5899647	0.5899647	0.59255016	0.59255016
1979-03-31	0.431549	0.431549	0.46480596	0.46480596
1979-04-01	0.23956741	0.23956741	0.19859356	0.19859356
1979-04-02	0.277821	0.277821	0.2626679	0.2626679
1979-04-03	1.0657343	1.0657343	0.79964554	0.79964554
1979-04-04	0.58430475	0.58430475	0.45043975	0.45043975
1979-04-05	0.200201	0.200201	0.18473315	0.18473315
1979-04-06	0.06551544	0.06551544	0.04619751	0.04619751
1979-04-07	0.09112831	0.09112831	0.073243655	0.073243655
1979-04-08	0.10421861	0.10421861	0.031763915	0.031763915
1979-04-09	0.09025708	0.09025708	0.06059729	0.06059729
1979-04-10	0.17928122	0.17928122	0.15350525	0.15350525
1979-04-11	0.13261932	0.13261932	0.09290442	0.09290442
1979-04-12	0.15498915	0.15498915	0.09388245	0.09388245
1979-04-13	0.16960825	0.16960825	0.14756994	0.14756994
1979-04-14	0.2209521	0.2209521	0.20425904	0.20425904
1979-04-15	0.3871185	0.3871185	0.46537924	0.46537924
1979-04-16	0.42392758	0.42392758	0.54773176	0.54773176
1979-04-17	0.3654962	0.3654962	0.5381543	0.5381543
1979-04-18	0.23676276	0.23676276	0.24580628	0.24580628
1979-04-19	0.9025299	0.9025299	1.0562468	1.0562468
1979-04-20	0.49069425	0.49069425	0.4758335	0.4758335
1979-04-21	0.63836896	0.63836896	0.5406161	0.5406161
1979-04-22	0.35196748	0.35196748	0.43671435	0.43671435
1979-04-23	0.2662595	0.2662595	0.3258993	0.3258993
1979-04-24	0.19513126	0.19513126	0.20634985	0.20634985
1979-04-25	0.20102158	0.20102158	0.21353295	0.21353295
1979-04-26	0.21647257	0.21647257	0.26678222	0.26678222
1979-04-27	0.6499305	0.6499305	0.756783	0.756783
1979-04-28	0.87764764	0.87764764	1.2105987	1.2105987
1979-04-29	0.8511804	0.8511804	1.1779207	1.1779207
1979-04-30	0.82716376	0.82716376	0.9539299	0.9539299
1979-05-01	0.96521044	0.96521044	1.0874746	1.0874746
1979-05-02	1.1169938	1.1169938	1.5244958	1.5244958
1979-05-03	1.3582566	1.3582566	1.5824327	1.5824327
1979-05-04	1.5234786	1.5234786	1.8912377	1.8912377
1979-05-05	1.2017576	1.2017576	1.4982255	1.4982255
1979-05-06	1.1289375	1.1289375	1.3195252	1.3195252
1979-05-07	1.0947982	1.0947982	1.2353854	1.2353854
1979-05-08	0.811207	0.811207	1.0573258	1.0573258
1979-05-09	0.83255386	0.83255386	0.79330546	0.79330546
1979-05-10	1.2903882	1.2903882	1.6931803	1.6931803
1979-05-11	1.1640154	1.1640154	1.4884794	1.4884794
1979-05-12	1.2491332	1.2491332	1.490469	1.490469
1979-05-13	1.4658341	1.4658341	1.5898182	1.5898182
1979-05-14	1.2276515	1.2276515	1.31359	1.31359
1979-05-15	0.5281722	0.5281722	0.5418302	0.5418302
1979-05-16	1.0953208	1.0953208	1.3510566	1.3510566
1979-05-17	0.8277483	0.8277483	0.9004446	0.9004446
1979-05-18	0.5772116	0.5772116	0.7349303	0.7349303
1979-05-19	0.8118196	0.8118196	0.81299984	0.81299984
1979-05-20	0.9557454	0.9557454	1.2401404	1.2401404
1979-05-21	0.9441052	0.9441052	1.2383868	1.2383868
1979-05-22	0.8208237	0.8208237	0.9314364	0.9314364
1979-05-23	0.9134338	0.9134338	1.1651733	1.1651733
1979-05-24	0.95566106	0.95566106	1.1893191	1.1893191
1979-05-25	0.85474384	0.85474384	1.0560443	1.0560443
1979-05-26	0.9623496	0.9623496	1.0064373	1.0064373
1979-05-27	1.0632106	1.0632106	1.3623877	1.3623877
1979-05-28	1.1987449	1.1987449	1.5383563	1.5383563
1979-05-29	1.3147309	1.3147309	1.8169789	1.8169789
1979-05-30	1.2911526	1.2911526	1.6255312	1.6255312
1979-05-31	1.1065902	1.1065902	1.2793269	1.2793269
1979-06-01	0.9135799	0.9135799	1.0374966	1.0374966
1979-06-02	0.991554	0.991554	1.292243	1.292243
1979-06-03	1.3334811	1.3334811	1.7749596	1.7749596
1979-06-04	1.327068	1.327068	1.4337463	1.4337463
1979-06-05	1.5090394	1.5090394	1.7580643	1.7580643
1979-06-06	1.3128649	1.3128649	1.6670785	1.6670785
1979-06-07	1.3106897	1.3106897	1.6765885	1.6765885
1979-06-08	1.4061718	1.4061718	1.6316352	1.6316352
1979-06-09	1.6093552	1.6093552	2.042521	2.042521
1979-06-10	1.5749462	1.5749462	2.0655541	2.0655541
1979-06-11	1.594545	1.594545	1.7934062	1.7934062
1979-06-12	1.4806162	1.4806162	1.7227557	1.7227557
1979-06-13	1.3453629	1.3453629	1.5743392	1.5743392
1979-06-14	1.8367689	1.8367689	2.242332	2.242332
1979-06-15	1.845627	1.845627	2.3131175	2.3131175
1979-06-16	1.6631777	1.6631777	2.1083827	2.1083827
1979-06-17	1.5719223	1.5719223	1.8223072	1.8223072
1979-06-18	1.3543053	1.3543053	1.5434484	1.5434484
1979-06-19	1.5706071	1.5706071	1.8328626	1.8328626
1979-06-20	1.5839391	1.5839391	1.8736342	1.8736342
1979-06-21	1.5681002	1.5681002	1.8376176	1.8376176
1979-06-22	1.5340847	1.5340847	1.8318172	1.8318172
1979-06-23	1.620765	1.620765	1.8341441	1.8341441
1979-06-24	1.6538701	1.6538701	1.9104264	1.9104264
1979-06-25	1.4753442	1.4753442	1.8422041	1.8422041
1979-06-26	1.7030838	1.7030838	1.9994562	1.9994562
1979-06-27	1.5939943	1.5939943	2.0021203	2.0021203
1979-06-28	1.3452225	1.3452225	1.5401773	1.5401773
1979-06-29	1.9880239	1.9880239	2.112598	2.112598
1979-06-30	2.2585642	2.2585642	2.476777	2.476777
1979-07-01	2.1633518	2.1633518	2.3774278	2.3774278
1979-07-02	1.5851024	1.5851024	1.628364	1.628364
1979-07-03	1.4895304	1.4895304	1.7067034	1.7067034
1979-07-04	2.0027103	2.0027103	2.3091044	2.3091044
1979-07-05	2.1051676	2.1051676	2.2131948	2.2131948
1979-07-06	1.7541242	1.7541242	1.9539294	1.9539294
1979-07-07	2.0058243	2.0058243	2.145276	2.145276
1979-07-08	2.2511113	2.2511113	2.4526649	2.4526649
1979-07-09	2.2254984	2.2254984	2.3935814	2.3935814
1979-07-10	2.2113965	2.2113965	2.4901314	2.4901314
1979-07-11	2.302056	2.302056	2.7517238	2.7517238
1979-07-12	1.55424	1.55424	1.712976	1.712976
1979-07-13	1.572771	1.572771	1.7539499	1.7539499
1979-07-14	2.1853788	2.1853788	2.2609472	2.2609472
1979-07-15	1.8102343	1.8102343	2.1393409	2.1393409
1979-07-16	2.703949	2.703949	3.086968	3.086968
1979-07-17	2.34706	2.34706	2.7514539	2.7514539
1979-07-18	2.3408043	2.3408043	2.3134208	2.3134208
1979-07-19	1.3872755	1.3872755	1.554611	1.554611
1979-07-20	1.0906053	1.0906053	1.3991799	1.3991799
1979-07-21	1.1983683	1.1983683	1.3707848	1.3707848
1979-07-22	1.5366813	1.5366813	1.6461362	1.6461362
1979-07-23	1.8325535	1.8325535	1.8972068	1.8972068
1979-07-24	1.5456012	1.5456012	1.4978883	1.4978883
1979-07-25	1.9890468	1.9890468	2.1060896	2.1060896
1979-07-26	2.1502166	2.1502166	2.3192215	2.3192215
1979-07-27	2.2165449	2.2165449	2.5310042	2.5310042
1979-07-28	2.2639205	2.2639205	2.4996414	2.4996414
1979-07-29	2.241371	2.241371	2.463625	2.463625
1979-07-30	1.5418298	1.5418298	1.7848406	1.7848406
1979-07-31	1.1697428	1.1697428	1.243715	1.243715
1979-08-01	1.0638963	1.0638963	1.3254943	1.3254943
1979-08-02	1.9720334	1.9720334	2.252348	2.252348
1979-08-03	2.017088	2.017088	2.558185	2.558185
1979-08-04	2.4015458	2.4015458	3.2013915	3.2013915
1979-08-05	2.2220643	2.2220643	2.5839162	2.5839162
1979-08-06	1.6444613	1.6444613	1.6992843	1.6992843
1979-08-07	1.7469299	1.7469299	1.6326132	1.6326132
1979-08-08	1.2008301	1.2008301	0.8946105	0.8946105
1979-08-09	1.1553485	1.1553485	1.2334294	1.2334294
1979-08-10	1.3918506	1.3918506	1.7105479	1.7105479
1979-08-11	1.9946954	1.9946954	2.1698942	2.1698942
1979-08-12	1.737431	1.737431	1.738707	1.738707
1979-08-13	1.9077623	1.9077623	2.0056276	2.0056276
1979-08-14	2.1290495	2.1290495	2.1904318	2.1904318
1979-08-15	1.8576831	1.8576831	2.047748	2.047748
1979-08-16	1.6022846	1.6022846	1.7979927	1.7979927
1979-08-17	1.9821448	1.9821448	2.1159031	2.1159031
1979-08-18	2.0877383	2.0877383	2.4967413	2.4967413
1979-08-19	1.8958242	1.8958242	1.9341002	1.9341002
1979-08-20	1.9281762	1.9281762	1.9569309	1.9569309
1979-08-21	2.0393229	2.0393229	2.223177	2.223177
1979-08-22	1.9925035	1.9925035	1.9488037	1.9488037
1979-08-23	1.8866851	1.8866851	1.9528166	1.9528166
1979-08-24	1.8267756	1.8267756	1.9274905	1.9274905
1979-08-25	1.9239832	1.9239832	2.09432	2.09432
1979-08-26	1.908195	1.908195	2.0796168	2.0796168
1979-08-27	1.9562002	1.9562002	2.0653853	2.0653853
1979-08-28	1.8675921	1.8675921	2.1048753	2.1048753
1979-08-29	1.8692782	1.8692782	1.9849215	1.9849215
1979-08-30	2.218141	2.218141	2.4218752	2.4218752
1979-08-31	2.1751268	2.1751268	2.4449759	2.4449759
1979-09-01	2.7892804	2.7892804	2.83121	2.83121
1979-09-02	2.6689384	2.6689384	2.7097383	2.7097383
1979-09-03	2.3517532	2.3517532	2.4806213	2.4806213
1979-09-04	2.357649	2.357649	2.752533	2.752533
1979-09-05	1.2739255	1.2739255	1.5095901	1.5095901
1979-09-06	0.7062542	0.7062542	0.32984495	0.32984495
1979-09-07	1.0573202	1.0573202	1.2264824	1.2264824
1979-09-08	1.1061404	1.1061404	1.2330247	1.2330247
1979-09-09	1.2773429	1.2773429	1.6497784	1.6497784
1979-09-10	0.82711875	0.82711875	1.0706129	1.0706129
1979-09-11	1.4708983	1.4708983	1.7075465	1.7075465
1979-09-12	1.0849453	1.0849453	1.2957501	1.2957501
1979-09-13	1.3470997	1.3470997	1.6770606	1.6770606
1979-09-14	1.2202492	1.2202492	1.7120655	1.7120655
1979-09-15	1.1737671	1.1737671	1.607759	1.607759
1979-09-16	1.2686085	1.2686085	1.4206617	1.4206617
1979-09-17	1.7477729	1.7477729	1.8985558	1.8985558
1979-09-18	1.6230075	1.6230075	1.7875721	1.7875721
1979-09-19	1.9539633	1.9539633	2.1625762	2.1625762
1979-09-20	1.5550606	1.5550606	1.7242059	1.7242059
1979-09-21	1.5629743	1.5629743	1.8182266	1.8182266
1979-09-22	1.4643278	1.4643278	1.987046	1.987046
1979-09-23	2.456852	2.456852	2.5901887	2.5901887
1979-09-24	2.4564812	2.4564812	2.7388413	2.7388413
1979-09-25	2.3105206	2.3105206	2.6329837	2.6329837
1979-09-26	2.3199801	2.3199801	2.4740453	2.4740453
1979-09-27	2.030639	2.030639	2.2641847	2.2641847
1979-09-28	2.2360764	2.2360764	2.563446	2.563446
1979-09-29	1.5164192	1.5164192	1.7340531	1.7340531
1979-09-30	1.5612713	1.5612713	1.7428212	1.7428212
1979-10-01	1.6853846	1.6853846	1.7712836	1.7712836
1979-10-02	1.6593614	1.6593614	1.7795459	1.7795459
1979-10-03	1.4167553	1.4167553	1.6174713	1.6174713
1979-10-04	1.7297252	1.7297252	1.8248028	1.8248028
1979-10-05	2.3015165	2.3015165	2.4292607	2.4292607
1979-10-06	1.8996012	1.8996012	2.053144	2.053144
1979-10-07	1.6066293	1.6066293	1.8896528	1.8896528
1979-10-08	2.6653526	2.6653526	2.6772964	2.6772964
1979-10-09	2.667775	2.667775	2.5281038	2.5281038
1979-10-10	2.73421	2.73421	2.9362245	2.9362245
1979-10-11	2.6470633	2.6470633	2.499203	2.499203
1979-10-12	2.6525993	2.6525993	2.8406186	2.8406186
1979-10-13	1.8539172	1.8539172	1.8434181	1.8434181
1979-10-14	1.6005254	1.6005254	1.9406765	1.9406765
1979-10-15	1.9770582	1.9770582	2.2162976	2.2162976
1979-10-16	2.233828	2.233828	2.1251097	2.1251097
1979-10-17	2.4407828	2.4407828	2.4275746	2.4275746
1979-10-18	1.4255178	1.4255178	1.6206412	1.6206412
1979-10-19	1.51937	1.51937	1.7244419	1.7244419
1979-10-20	1.6023464	1.6023464	1.8512418	1.8512418
1979-10-21	1.3849598	1.3849598	1.6408753	1.6408753
1979-10-22	1.340029	1.340029	1.5287452	1.5287452
1979-10-23	1.1062248	1.1062248	1.5160315	1.5160315
1979-10-24	0.88602793	0.88602793	1.0338206	1.0338206
1979-10-25	0.7257856	0.7257856	0.7220816	0.7220816
1979-10-26	0.7038878	0.7038878	0.50078875	0.50078875
1979-10-27	0.88781524	0.88781524	0.79789186	0.79789186
1979-10-28	0.7332441	0.7332441	0.522709	0.522709
1979-10-29	0.6509759	0.6509759	0.47809294	0.47809294
1979-10-30	0.7752634	0.7752634	0.5018342	0.5018342
1979-10-31	1.0753286	1.0753286	0.95062506	0.95062506
1979-11-01	1.0528631	1.0528631	1.0041441	1.0041441
1979-11-02	0.9474157	0.9474157	0.753613	0.753613
1979-11-03	0.85871196	0.85871196	0.74703693	0.74703693
1979-11-04	0.8348302	0.8348302	0.7162138	0.7162138
1979-11-05	1.012277	1.012277	0.99473524	0.99473524
1979-11-06	1.1895103	1.1895103	1.3825542	1.3825542
1979-11-07	1.5077018	1.5077018	1.7292306	1.7292306
1979-11-08	1.6414655	1.6414655	1.5302963	1.5302963
1979-11-09	1.3784456	1.3784456	1.8244318	1.8244318
1979-11-10	0.9769462	0.9769462	1.0610017	1.0610017
1979-11-11	0.7536636	0.7536636	0.6613121	0.6613121
1979-11-12	1.0247097	1.0247097	1.2126895	1.2126895
1979-11-13	1.1242555	1.1242555	1.0888573	1.0888573
1979-11-14	1.2437488	1.2437488	1.5116472	1.5116472
1979-11-15	1.0368952	1.0368952	1.2073276	1.2073276
1979-11-16	0.8765685	0.8765685	0.65530944	0.65530944
1979-11-17	0.7593516	0.7593516	0.4909753	0.4909753
1979-11-18	0.7078841	0.7078841	0.4895589	0.4895589
1979-11-19	1.2120993	1.2120993	1.4912447	1.4912447
1979-11-20	1.5557857	1.5557857	1.8483416	1.8483416
1979-11-21	1.2862852	1.2862852	1.4524628	1.4524628
1979-11-22	1.1946082	1.1946082	1.3734827	1.3734827
1979-11-23	1.1556858	1.1556858	1.4018103	1.4018103
1979-11-24	1.1811581	1.1811581	1.1339791	1.1339791
1979-11-25	0.8460657	0.8460657	0.76585466	0.76585466
1979-11-26	0.27379668	0.27379668	0.05779846	0.05779846
1979-11-27	0.41202325	0.41202325	0.32185254	0.32185254
1979-11-28	0.6001773	0.6001773	0.31372514	0.31372514
1979-11-29	0.9118319	0.9118319	0.8004548	0.8004548
1979-11-30	0.36364704	0.36364704	0.22982141	0.22982141
1979-12-01	0.33454373	0.33454373	0.05378528	0.05378528
1979-12-02	1.9654012	1.9654012	2.1908364	2.1908364
1979-12-03	0.9184979	0.9184979	0.91406894	0.91406894
1979-12-04	0.85037667	0.85037667	0.8304012	0.8304012
1979-12-05	1.1690514	1.1690514	1.0907795	1.0907795
1979-12-06	0.8215151	0.8215151	0.5726196	0.5726196
1979-12-07	0.36669338	0.36669338	0.23798248	0.23798248
1979-12-08	0.34856704	0.34856704	0.22884344	0.22884344
1979-12-09	0.53391075	0.53391075	0.25548488	0.25548488
1979-12-10	1.0593212	1.0593212	0.96236086	0.96236086
1979-12-11	1.0441062	1.0441062	1.1735704	1.1735704
1979-12-12	0.74933016	0.74933016	0.73371625	0.73371625
1979-12-13	0.8502811	0.8502811	0.83232343	0.83232343
1979-12-14	0.6688381	0.6688381	0.6731153	0.6731153
1979-12-15	0.7737459	0.7737459	0.78298616	0.78298616
1979-12-16	0.4096457	0.4096457	0.4375912	0.4375912
1979-12-17	0.43927172	0.43927172	0.42383203	0.42383203
1979-12-18	1.4808466	1.4808466	1.6042855	1.6042855
1979-12-19	1.1431575	1.1431575	1.3725721	1.3725721
1979-12-20	1.1087708	1.1087708	1.3306875	1.3306875
1979-12-21	0.2984035	0.2984035	0.21838921	0.21838921
1979-12-22	0.90415424	0.90415424	0.6230023	0.6230023
1979-12-23	1.2881513	1.2881513	1.33234	1.33234
1979-12-24	0.57372683	0.57372683	0.39675212	0.39675212
1979-12-25	0.6949287	0.6949287	0.5723835	0.5723835
1979-12-26	1.0052513	1.0052513	0.9780085	0.9780085
1979-12-27	0.32216725	0.32216725	0.29615527	0.29615527
1979-12-28	0.76250476	0.76250476	0.69898117	0.69898117
1979-12-29	0.71964234	0.71964234	0.6949681	0.6949681
1979-12-30	1.2623866	1.2623866	1.4392431	1.4392431
1979-12-31	0.517139	0.517139	0.50962436	0.50962436
1980-01-01	1.2757629	1.2757629	1.3572338	1.3572338
1980-01-02	0.8745118	0.8745118	0.58028793	0.58028793
1980-01-03	0.4383221	0.4383221	0.27407867	0.27407867
1980-01-04	0.24054971	0.24054971	0.21449885	0.21449885
1980-01-05	0.26184362	0.26184362	0.21308935	0.21308935
1980-01-06	0.21918729	0.21918729	0.14969213	0.14969213
1980-01-07	0.22221181	0.22221181	0.17535645	0.17535645
1980-01-08	0.40527764	0.40527764	0.33703542	0.33703542
1980-01-09	0.71174145	0.71174145	0.46071714	0.46071714
1980-01-10	0.7887244	0.7887244	0.4051895	0.4051895
1980-01-11	0.3635659	0.3635659	0.29416376	0.29416376
1980-01-12	0.9285369	0.9285369	0.7256404	0.7256404
1980-01-13	0.3173614	0.3173614	0.19690973	0.19690973
1980-01-14	0.48650867	0.48650867	0.25719428	0.25719428
1980-01-15	0.46999624	0.46999624	0.40563	0.40563
1980-01-16	1.1772071	1.1772071	0.9378551	0.9378551
1980-01-17	0.7222391	0.7222391	0.42521596	0.42521596
1980-01-18	0.37710276	0.37710276	0.32461438	0.32461438
1980-01-19	0.7921062	0.7921062	0.4492945	0.4492945
1980-01-20	0.4746064	0.4746064	0.46676618	0.46676618
1980-01-21	0.6221025	0.6221025	0.4396631	0.4396631
1980-01-22	0.55079657	0.55079657	0.4194018	0.4194018
1980-01-23	0.5678963	0.5678963	0.26612097	0.26612097
1980-01-24	0.36147615	0.36147615	0.31366158	0.31366158
1980-01-25	0.5585291	0.5585291	0.48732102	0.48732102
1980-01-26	1.2754302	1.2754302	1.2331703	1.2331703
1980-01-27	1.5437793	1.5437793	2.0057998	2.0057998
1980-01-28	0.94117326	0.94117326	0.8619488	0.8619488
1980-01-29	0.39309645	0.39309645	0.15336268	0.15336268
1980-01-30	0.17066303	0.17066303	0.12725793	0.12725793
1980-01-31	0.23721199	0.23721199	0.19276941	0.19276941
1980-02-01	0.43745098	0.43745098	0.29983103	0.29983103
1980-02-02	1.0370325	1.0370325	0.92461187	0.92461187
1980-02-03	0.86969113	0.86969113	0.6173748	0.6173748
1980-02-04	1.5569687	1.5569687	1.7424033	1.7424033
1980-02-05	0.24257582	0.24257582	0.21907958	0.21907958
1980-02-06	0.23126085	0.23126085	0.2168186	0.2168186
1980-02-07	0.2456395	0.2456395	0.2314126	0.2314126
1980-02-08	0.7720358	0.7720358	0.40207696	0.40207696
1980-02-09	0.44850165	0.44850165	0.35973382	0.35973382
1980-02-10	0.30448523	0.30448523	0.25560865	0.25560865
1980-02-11	0.22316614	0.22316614	0.20527852	0.20527852
1980-02-12	0.20285103	0.20285103	0.17720637	0.17720637
1980-02-13	0.4428197	0.4428197	0.3594402	0.3594402
1980-02-14	0.4606878	0.4606878	0.48235852	0.48235852
1980-02-15	0.47595227	0.47595227	0.46541542	0.46541542
1980-02-16	0.2419494	0.2419494	0.19811365	0.19811365
1980-02-17	0.4001438	0.4001438	0.28218317	0.28218317
1980-02-18	0.33630618	0.33630618	0.27454853	0.27454853
1980-02-19	0.3819968	0.3819968	0.35685623	0.35685623
1980-02-20	0.6848487	0.6848487	0.56554717	0.56554717
1980-02-21	0.43299252	0.43299252	0.41993037	0.41993037
1980-02-22	0.655607	0.655607	0.3981715	0.3981715
1980-02-23	0.865174	0.865174	0.7032356	0.7032356
1980-02-24	0.8504772	0.8504772	0.4514674	0.4514674
1980-02-25	0.27522877	0.27522877	0.27572307	0.27572307
1980-02-26	0.42467758	0.42467758	0.3318673	0.3318673
1980-02-27	1.3894511	1.3894511	1.418781	1.418781
1980-02-28	2.0141244	2.0141244	2.6228285	2.6228285
1980-02-29	0.89371103	0.89371103	0.79141617	0.79141617
1980-03-01	1.1549981	1.1549981	0.8915479	0.8915479
1980-03-02	0.44477242	0.44477242	0.35353804	0.35353804
1980-03-03	0.3736378	0.3736378	0.35667998	0.35667998
1980-03-04	0.34790993	0.34790993	0.35230476	0.35230476
1980-03-05	2.1563692	2.1563692	2.4613843	2.4613843
1980-03-06	1.9239764	1.9239764	2.1789894	2.1789894
1980-03-07	0.31464034	0.31464034	0.29005277	0.29005277
1980-03-08	1.0701699	1.0701699	0.93474257	0.93474257
1980-03-09	0.49789703	0.49789703	0.29404628	0.29404628
1980-03-10	0.6769743	0.6769743	0.59082973	0.59082973
1980-03-11	0.8145502	0.8145502	0.9506285	0.9506285
1980-03-12	0.37030494	0.37030494	0.3087577	0.3087577
1980-03-13	0.34818888	0.34818888	0.3416162	0.3416162
1980-03-14	0.36762795	0.36762795	0.36595905	0.36595905
1980-03-15	0.43728948	0.43728948	0.42871022	0.42871022
1980-03-16	0.57635313	0.57635313	0.2613933	0.2613933
1980-03-17	0.19267638	0.19267638	0.18178716	0.18178716
1980-03-18	0.3415966	0.3415966	0.36769158	0.36769158
1980-03-19	0.16987512	0.16987512	0.16017517	0.16017517
1980-03-20	0.17408398	0.17408398	0.15474279	0.15474279
1980-03-21	0.34287393	0.34287393	0.38889247	0.38889247
1980-03-22	0.39161843	0.39161843	0.42087	0.42087
1980-03-23	0.3444841	0.3444841	0.2712597	0.2712597
1980-03-24	0.78540623	0.78540623	0.8350512	0.8350512
1980-03-25	0.8018257	0.8018257	0.79215026	0.79215026
