date	hanle_pblh_era5_avg	merak_pblh_era5_avg	hanle_pblh_era5_median	merak_pblh_era5_median
1979-03-30	0.15211143	0.15211143	0.13121411	0.13121411
1979-03-31	0.11118813	0.11118813	0.07398559	0.07398559
1979-04-01	0.044854186	0.044854186	0.04255542	0.04255542
1979-04-02	0.0686685	0.0686685	0.067982785	0.067982785
1979-04-03	0.13288352	0.13288352	0.10915918	0.10915918
1979-04-04	0.1243852	0.1243852	0.055977292	0.055977292
1979-04-05	0.034562945	0.034562945	0.026739135	0.026739135
1979-04-06	0.023411702	0.023411702	0.020533934	0.020533934
1979-04-07	0.037221495	0.037221495	0.036788695	0.036788695
1979-04-08	0.024614522	0.024614522	0.022253906	0.022253906
1979-04-09	0.037052896	0.037052896	0.042791504	0.042791504
1979-04-10	0.057843324	0.057843324	0.051121093	0.051121093
1979-04-11	0.041729167	0.041729167	0.03577698	0.03577698
1979-04-12	0.03156722	0.03156722	0.020196777	0.020196777
1979-04-13	0.034495503	0.034495503	0.030752197	0.030752197
1979-04-14	0.05134599	0.05134599	0.036923584	0.036923584
1979-04-15	0.07188352	0.07188352	0.038677245	0.038677245
1979-04-16	0.06996687	0.06996687	0.029639281	0.029639281
1979-04-17	0.062508404	0.062508404	0.023703981	0.023703981
1979-04-18	0.06176648	0.06176648	0.06980395	0.06980395
1979-04-19	0.14107266	0.14107266	0.12696497	0.12696497
1979-04-20	0.066499	0.066499	0.036249146	0.036249146
1979-04-21	0.048715577	0.048715577	0.022894775	0.022894775
1979-04-22	0.044865478	0.044865478	0.01574524	0.01574524
1979-04-23	0.0345517	0.0345517	0.0154417725	0.0154417725
1979-04-24	0.03600179	0.03600179	0.018544313	0.018544313
1979-04-25	0.033388246	0.033388246	0.022355102	0.022355102
1979-04-26	0.03968331	0.03968331	0.020871338	0.020871338
1979-04-27	0.06772993	0.06772993	0.02856018	0.02856018
1979-04-28	0.1506557	0.1506557	0.050311767	0.050311767
1979-04-29	0.19633405	0.19633405	0.056179687	0.056179687
1979-04-30	0.15658543	0.15658543	0.079617426	0.079617426
1979-05-01	0.17060308	0.17060308	0.08656433	0.08656433
1979-05-02	0.22512817	0.22512817	0.040397093	0.040397093
1979-05-03	0.17874166	0.17874166	0.053380616	0.053380616
1979-05-04	0.5020815	0.5020815	0.04791736	0.04791736
1979-05-05	0.24269244	0.24269244	0.04589404	0.04589404
1979-05-06	0.25940803	0.25940803	0.08430493	0.08430493
1979-05-07	0.15397185	0.15397185	0.089397095	0.089397095
1979-05-08	0.20227498	0.20227498	0.11684802	0.11684802
1979-05-09	0.36948678	0.36948678	0.21656811	0.21656811
1979-05-10	0.33082852	0.33082852	0.0751659	0.0751659
1979-05-11	0.20383191	0.20383191	0.09607446	0.09607446
1979-05-12	0.3123987	0.3123987	0.19845861	0.19845861
1979-05-13	0.44633114	0.44633114	0.17198578	0.17198578
1979-05-14	0.31239304	0.31239304	0.14446741	0.14446741
1979-05-15	0.23006304	0.23006304	0.14504078	0.14504078
1979-05-16	0.22166029	0.22166029	0.115094356	0.115094356
1979-05-17	0.11159846	0.11159846	0.035136353	0.035136353
1979-05-18	0.0855246	0.0855246	0.025423951	0.025423951
1979-05-19	0.10239756	0.10239756	0.062013794	0.062013794
1979-05-20	0.14166842	0.14166842	0.059484497	0.059484497
1979-05-21	0.25138184	0.25138184	0.16321777	0.16321777
1979-05-22	0.24485637	0.24485637	0.10416797	0.10416797
1979-05-23	0.2684571	0.2684571	0.1336759	0.1336759
1979-05-24	0.17155297	0.17155297	0.08497949	0.08497949
1979-05-25	0.17784801	0.17784801	0.11566772	0.11566772
1979-05-26	0.35812202	0.35812202	0.37203288	0.37203288
1979-05-27	0.22872536	0.22872536	0.08376538	0.08376538
1979-05-28	0.33367255	0.33367255	0.09995264	0.09995264
1979-05-29	0.34006873	0.34006873	0.07634619	0.07634619
1979-05-30	0.15520838	0.15520838	0.05189673	0.05189673
1979-05-31	0.16750619	0.16750619	0.061676636	0.061676636
1979-06-01	0.29322132	0.29322132	0.1348225	0.1348225
1979-06-02	0.30860484	0.30860484	0.15158308	0.15158308
1979-06-03	0.21691652	0.21691652	0.036350343	0.036350343
1979-06-04	0.16017132	0.16017132	0.024614502	0.024614502
1979-06-05	0.18531214	0.18531214	0.053110838	0.053110838
1979-06-06	0.20920512	0.20920512	0.030920777	0.030920777
1979-06-07	0.26797375	0.26797375	0.024682008	0.024682008
1979-06-08	0.22619615	0.22619615	0.029133543	0.029133543
1979-06-09	0.3231171	0.3231171	0.022658568	0.022658568
1979-06-10	0.24064094	0.24064094	0.01800476	0.01800476
1979-06-11	0.19171955	0.19171955	0.05472949	0.05472949
1979-06-12	0.30607554	0.30607554	0.14129749	0.14129749
1979-06-13	0.45829728	0.45829728	0.32920414	0.32920414
1979-06-14	0.3967128	0.3967128	0.16122796	0.16122796
1979-06-15	0.32585436	0.32585436	0.052773558	0.052773558
1979-06-16	0.24281046	0.24281046	0.017026734	0.017026734
1979-06-17	0.24687977	0.24687977	0.046669558	0.046669558
1979-06-18	0.20355083	0.20355083	0.024445923	0.024445923
1979-06-19	0.20086424	0.20086424	0.041105345	0.041105345
1979-06-20	0.24863905	0.24863905	0.03601306	0.03601306
1979-06-21	0.2827727	0.2827727	0.050615355	0.050615355
1979-06-22	0.2641124	0.2641124	0.035035156	0.035035156
1979-06-23	0.24998796	0.24998796	0.025457641	0.025457641
1979-06-24	0.23947188	0.23947188	0.05132349	0.05132349
1979-06-25	0.30558658	0.30558658	0.041813478	0.041813478
1979-06-26	0.27042434	0.27042434	0.0344281	0.0344281
1979-06-27	0.25197765	0.25197765	0.024951782	0.024951782
1979-06-28	0.2502409	0.2502409	0.07762769	0.07762769
1979-06-29	0.31610268	0.31610268	0.068353884	0.068353884
1979-06-30	0.42103297	0.42103297	0.06889343	0.06889343
1979-07-01	0.47722176	0.47722176	0.35544097	0.35544097
1979-07-02	0.53340495	0.53340495	0.28441954	0.28441954
1979-07-03	0.50224453	0.50224453	0.25781178	0.25781178
1979-07-04	0.33573526	0.33573526	0.036721192	0.036721192
1979-07-05	0.30299547	0.30299547	0.015779052	0.015779052
1979-07-06	0.21367346	0.21367346	0.023838867	0.023838867
1979-07-07	0.23841521	0.23841521	0.039891236	0.039891236
1979-07-08	0.25626615	0.25626615	0.05432495	0.05432495
1979-07-09	0.34572303	0.34572303	0.035507325	0.035507325
1979-07-10	0.44570723	0.44570723	0.03769922	0.03769922
1979-07-11	0.4345223	0.4345223	0.14035314	0.14035314
1979-07-12	0.38149795	0.38149795	0.27629223	0.27629223
1979-07-13	0.38738826	0.38738826	0.25673267	0.25673267
1979-07-14	0.90436214	0.90436214	0.97844684	0.97844684
1979-07-15	0.44185716	0.44185716	0.07091675	0.07091675
1979-07-16	0.41954917	0.41954917	0.11158716	0.11158716
1979-07-17	0.46344578	0.46344578	0.34842652	0.34842652
1979-07-18	0.67947775	0.67947775	0.5665494	0.5665494
1979-07-19	0.47346723	0.47346723	0.39756152	0.39756152
1979-07-20	0.28976467	0.28976467	0.13529468	0.13529468
1979-07-21	0.4060879	0.4060879	0.25194392	0.25194392
1979-07-22	0.39775822	0.39775822	0.22024396	0.22024396
1979-07-23	0.3754502	0.3754502	0.23936506	0.23936506
1979-07-24	0.53004944	0.53004944	0.43708533	0.43708533
1979-07-25	0.37269613	0.37269613	0.24327704	0.24327704
1979-07-26	0.30662638	0.30662638	0.061946288	0.061946288
1979-07-27	0.3526532	0.3526532	0.12227747	0.12227747
1979-07-28	0.3506972	0.3506972	0.11212671	0.11212671
1979-07-29	0.4651544	0.4651544	0.281317	0.281317
1979-07-30	0.4016645	0.4016645	0.21855775	0.21855775
1979-07-31	0.2972007	0.2972007	0.19434442	0.19434442
1979-08-01	0.28637543	0.28637543	0.026300658	0.026300658
1979-08-02	0.4153506	0.4153506	0.03011145	0.03011145
1979-08-03	0.42181423	0.42181423	0.018982789	0.018982789
1979-08-04	0.4153506	0.4153506	0.05843921	0.05843921
1979-08-05	0.24200675	0.24200675	0.06875843	0.06875843
1979-08-06	0.34200224	0.34200224	0.035372317	0.035372317
1979-08-07	0.34824103	0.34824103	0.1781908	0.1781908
1979-08-08	0.37724316	0.37724316	0.3103191	0.3103191
1979-08-09	0.41514266	0.41514266	0.30357447	0.30357447
1979-08-10	0.44788802	0.44788802	0.25110084	0.25110084
1979-08-11	0.38957468	0.38957468	0.25936306	0.25936306
1979-08-12	0.35372669	0.35372669	0.18045032	0.18045032
1979-08-13	0.31611952	0.31611952	0.099210694	0.099210694
1979-08-14	0.29703766	0.29703766	0.052841064	0.052841064
1979-08-15	0.3084137	0.3084137	0.054426026	0.054426026
1979-08-16	0.27634278	0.27634278	0.04896277	0.04896277
1979-08-17	0.2416358	0.2416358	0.052975953	0.052975953
1979-08-18	0.26843467	0.26843467	0.06602685	0.06602685
1979-08-19	0.39986596	0.39986596	0.19579443	0.19579443
1979-08-20	0.40323266	0.40323266	0.276562	0.276562
1979-08-21	0.411152	0.411152	0.2123189	0.2123189
1979-08-22	0.43964827	0.43964827	0.309847	0.309847
1979-08-23	0.4099099	0.4099099	0.24965075	0.24965075
1979-08-24	0.31523708	0.31523708	0.12774073	0.12774073
1979-08-25	0.31043717	0.31043717	0.15431482	0.15431482
1979-08-26	0.2525453	0.2525453	0.047310423	0.047310423
1979-08-27	0.28969723	0.28969723	0.06997253	0.06997253
1979-08-28	0.29439044	0.29439044	0.12133313	0.12133313
1979-08-29	0.2476723	0.2476723	0.061811525	0.061811525
1979-08-30	0.23377824	0.23377824	0.03301172	0.03301172
1979-08-31	0.19772232	0.19772232	0.026165893	0.026165893
1979-09-01	0.23632996	0.23632996	0.030246338	0.030246338
1979-09-02	0.3730221	0.3730221	0.06356506	0.06356506
1979-09-03	0.41544053	0.41544053	0.13310266	0.13310266
1979-09-04	0.36646292	0.36646292	0.07206336	0.07206336
1979-09-05	0.37491623	0.37491623	0.10915906	0.10915906
1979-09-06	0.2003977	0.2003977	0.05951819	0.05951819
1979-09-07	0.111480415	0.111480415	0.04252173	0.04252173
1979-09-08	0.15030727	0.15030727	0.04535437	0.04535437
1979-09-09	0.16847852	0.16847852	0.042353027	0.042353027
1979-09-10	0.15313438	0.15313438	0.033112917	0.033112917
1979-09-11	0.22586451	0.22586451	0.05172815	0.05172815
1979-09-12	0.22621295	0.22621295	0.049974486	0.049974486
1979-09-13	0.15975541	0.15975541	0.03267444	0.03267444
1979-09-14	0.19272564	0.19272564	0.020196777	0.020196777
1979-09-15	0.20380937	0.20380937	0.07098425	0.07098425
1979-09-16	0.23284523	0.23284523	0.1532356	0.1532356
1979-09-17	0.4205777	0.4205777	0.23430657	0.23430657
1979-09-18	0.48193178	0.48193178	0.2146458	0.2146458
1979-09-19	0.44811848	0.44811848	0.23036095	0.23036095
1979-09-20	0.39716244	0.39716244	0.16881573	0.16881573
1979-09-21	0.25133127	0.25133127	0.072265625	0.072265625
1979-09-22	0.26035222	0.26035222	0.031595215	0.031595215
1979-09-23	0.23557122	0.23557122	0.047243044	0.047243044
1979-09-24	0.4169019	0.4169019	0.08953211	0.08953211
1979-09-25	0.48990735	0.48990735	0.19454663	0.19454663
1979-09-26	0.42397815	0.42397815	0.27285242	0.27285242
1979-09-27	0.24913362	0.24913362	0.022827148	0.022827148
1979-09-28	0.28504905	0.28504905	0.039587766	0.039587766
1979-09-29	0.2047143	0.2047143	0.0380365	0.0380365
1979-09-30	0.21529225	0.21529225	0.059552	0.059552
1979-10-01	0.17673516	0.17673516	0.0728053	0.0728053
1979-10-02	0.23622882	0.23622882	0.07476123	0.07476123
1979-10-03	0.21647815	0.21647815	0.07246814	0.07246814
1979-10-04	0.19501883	0.19501883	0.042993777	0.042993777
1979-10-05	0.19848111	0.19848111	0.029335815	0.029335815
1979-10-06	0.3167153	0.3167153	0.026132202	0.026132202
1979-10-07	0.21137469	0.21137469	0.019893188	0.019893188
1979-10-08	0.2196931	0.2196931	0.025457643	0.025457643
1979-10-09	0.32892877	0.32892877	0.04670337	0.04670337
1979-10-10	0.47604144	0.47604144	0.13202356	0.13202356
1979-10-11	0.22474037	0.22474037	0.065520994	0.065520994
1979-10-12	0.21245383	0.21245383	0.09003784	0.09003784
1979-10-13	0.26491615	0.26491615	0.07941504	0.07941504
1979-10-14	0.25599632	0.25599632	0.077155635	0.077155635
1979-10-15	0.19674997	0.19674997	0.03456299	0.03456299
1979-10-16	0.2237905	0.2237905	0.02350171	0.02350171
1979-10-17	0.22117133	0.22117133	0.019893311	0.019893311
1979-10-18	0.18068077	0.18068077	0.016925659	0.016925659
1979-10-19	0.23218201	0.23218201	0.015711548	0.015711548
1979-10-20	0.24095012	0.24095012	0.030044068	0.030044068
1979-10-21	0.16812444	0.16812444	0.058877565	0.058877565
1979-10-22	0.14943604	0.14943604	0.03601306	0.03601306
1979-10-23	0.14710915	0.14710915	0.029099733	0.029099733
1979-10-24	0.12764515	0.12764515	0.040734373	0.040734373
1979-10-25	0.17640914	0.17640914	0.034697875	0.034697875
1979-10-26	0.062390402	0.062390402	0.029774293	0.029774293
1979-10-27	0.08351806	0.08351806	0.022017822	0.022017822
1979-10-28	0.068848394	0.068848394	0.012878906	0.012878906
1979-10-29	0.06416083	0.06416083	0.014834717	0.014834717
1979-10-30	0.08460283	0.08460283	0.02198413	0.02198413
1979-10-31	0.09219624	0.09219624	0.03665381	0.03665381
1979-11-01	0.07006808	0.07006808	0.033787355	0.033787355
1979-11-02	0.07015236	0.07015236	0.017768677	0.017768677
1979-11-03	0.0772455	0.0772455	0.016925659	0.016925659
1979-11-04	0.08285488	0.08285488	0.022860963	0.022860963
1979-11-05	0.10321813	0.10321813	0.03631653	0.03631653
1979-11-06	0.08661499	0.08661499	0.038980715	0.038980715
1979-11-07	0.093033694	0.093033694	0.0379353	0.0379353
1979-11-08	0.27816948	0.27816948	0.27592126	0.27592126
1979-11-09	0.26974422	0.26974422	0.0522677	0.0522677
1979-11-10	0.096563414	0.096563414	0.05385278	0.05385278
1979-11-11	0.0892904	0.0892904	0.040599488	0.040599488
1979-11-12	0.09309551	0.09309551	0.03651892	0.03651892
1979-11-13	0.096214935	0.096214935	0.04565796	0.04565796
1979-11-14	0.105803594	0.105803594	0.063666135	0.063666135
1979-11-15	0.1159993	0.1159993	0.06353137	0.06353137
1979-11-16	0.09083042	0.09083042	0.06120447	0.06120447
1979-11-17	0.08615975	0.08615975	0.064374514	0.064374514
1979-11-18	0.094511904	0.094511904	0.067409545	0.067409545
1979-11-19	0.123828776	0.123828776	0.11495947	0.11495947
1979-11-20	0.14482717	0.14482717	0.10575293	0.10575293
1979-11-21	0.15014425	0.15014425	0.11863525	0.11863525
1979-11-22	0.12663344	0.12663344	0.08801453	0.08801453
1979-11-23	0.13077015	0.13077015	0.07233313	0.07233313
1979-11-24	0.20876111	0.20876111	0.181597	0.181597
1979-11-25	0.20406793	0.20406793	0.06484656	0.06484656
1979-11-26	0.067555636	0.067555636	0.051997922	0.051997922
1979-11-27	0.04864808	0.04864808	0.030381348	0.030381348
1979-11-28	0.054965626	0.054965626	0.038845826	0.038845826
1979-11-29	0.075756066	0.075756066	0.04828833	0.04828833
1979-11-30	0.056809142	0.056809142	0.036822386	0.036822386
1979-12-01	0.05814685	0.05814685	0.042757813	0.042757813
1979-12-02	0.09767626	0.09767626	0.09206128	0.09206128
1979-12-03	0.07730734	0.07730734	0.050143063	0.050143063
1979-12-04	0.08939153	0.08939153	0.06160913	0.06160913
1979-12-05	0.07898227	0.07898227	0.03968884	0.03968884
1979-12-06	0.063396454	0.063396454	0.030044068	0.030044068
1979-12-07	0.048575033	0.048575033	0.027683472	0.027683472
1979-12-08	0.036923602	0.036923602	0.01712793	0.01712793
1979-12-09	0.047450908	0.047450908	0.033011597	0.033011597
1979-12-10	0.065835774	0.065835774	0.045050904	0.045050904
1979-12-11	0.06745448	0.06745448	0.035642087	0.035642087
1979-12-12	0.063660584	0.063660584	0.03914929	0.03914929
1979-12-13	0.06057494	0.06057494	0.035675783	0.035675783
1979-12-14	0.072602935	0.072602935	0.058000736	0.058000736
1979-12-15	0.06261517	0.06261517	0.028121704	0.028121704
1979-12-16	0.051025614	0.051025614	0.024041262	0.024041262
1979-12-17	0.07292896	0.07292896	0.07705444	0.07705444
1979-12-18	0.12145122	0.12145122	0.08430493	0.08430493
1979-12-19	0.09326411	0.09326411	0.06963526	0.06963526
1979-12-20	0.08233776	0.08233776	0.054392338	0.054392338
1979-12-21	0.056516886	0.056516886	0.035406128	0.035406128
1979-12-22	0.11757311	0.11757311	0.074491456	0.074491456
1979-12-23	0.12543626	0.12543626	0.08443982	0.08443982
1979-12-24	0.08614852	0.08614852	0.050109375	0.050109375
1979-12-25	0.16253197	0.16253197	0.12301941	0.12301941
1979-12-26	0.10079571	0.10079571	0.06349756	0.06349756
1979-12-27	0.068168305	0.068168305	0.057966918	0.057966918
1979-12-28	0.08233773	0.08233773	0.07809973	0.07809973
1979-12-29	0.099255644	0.099255644	0.058506593	0.058506593
1979-12-30	0.08998732	0.08998732	0.06872473	0.06872473
1979-12-31	0.12705499	0.12705499	0.106832154	0.106832154
1980-01-01	0.12271631	0.12271631	0.08051026	0.08051026
1980-01-02	0.0544104	0.0544104	0.039547242	0.039547242
1980-01-03	0.051518027	0.051518027	0.041397214	0.041397214
1980-01-04	0.057493653	0.057493653	0.044216126	0.044216126
1980-01-05	0.040986095	0.040986095	0.033116516	0.033116516
1980-01-06	0.038230773	0.038230773	0.03141339	0.03141339
1980-01-07	0.041769136	0.041769136	0.035348147	0.035348147
1980-01-08	0.09691012	0.09691012	0.11906537	0.11906537
1980-01-09	0.12782565	0.12782565	0.11436713	0.11436713
1980-01-10	0.110265896	0.110265896	0.08623627	0.08623627
1980-01-11	0.08238953	0.08238953	0.06820667	0.06820667
1980-01-12	0.06692443	0.06692443	0.04635974	0.04635974
1980-01-13	0.05227661	0.05227661	0.040222656	0.040222656
1980-01-14	0.04903189	0.04903189	0.034937136	0.034937136
1980-01-15	0.081425406	0.081425406	0.07962927	0.07962927
1980-01-16	0.15053883	0.15053883	0.1299007	0.1299007
1980-01-17	0.07175972	0.07175972	0.048973143	0.048973143
1980-01-18	0.08071091	0.08071091	0.06973364	0.06973364
1980-01-19	0.10120216	0.10120216	0.07722144	0.07722144
1980-01-20	0.09091004	0.09091004	0.08576642	0.08576642
1980-01-21	0.07357541	0.07357541	0.052878603	0.052878603
1980-01-22	0.06130608	0.06130608	0.036845766	0.036845766
1980-01-23	0.04521455	0.04521455	0.039077453	0.039077453
1980-01-24	0.07148567	0.07148567	0.07134864	0.07134864
1980-01-25	0.12176686	0.12176686	0.097482726	0.097482726
1980-01-26	0.18179697	0.18179697	0.19564703	0.19564703
1980-01-27	0.14958939	0.14958939	0.12264776	0.12264776
1980-01-28	0.05807602	0.05807602	0.046271667	0.046271667
1980-01-29	0.038265023	0.038265023	0.030268189	0.030268189
1980-01-30	0.032950133	0.032950133	0.034526	0.034526
1980-01-31	0.045390718	0.045390718	0.03625842	0.03625842
1980-02-01	0.061350137	0.061350137	0.054522946	0.054522946
1980-02-02	0.12875551	0.12875551	0.09263757	0.09263757
1980-02-03	0.083084494	0.083084494	0.081420526	0.081420526
1980-02-04	0.13643914	0.13643914	0.101916686	0.101916686
1980-02-05	0.062935814	0.062935814	0.047358155	0.047358155
1980-02-06	0.060640503	0.060640503	0.053818237	0.053818237
1980-02-07	0.07033555	0.07033555	0.058604553	0.058604553
1980-02-08	0.13238688	0.13238688	0.1180376	0.1180376
1980-02-09	0.11793972	0.11793972	0.09533911	0.09533911
1980-02-10	0.05589327	0.05589327	0.047681093	0.047681093
1980-02-11	0.052477274	0.052477274	0.043628845	0.043628845
1980-02-12	0.042865407	0.042865407	0.044333618	0.044333618
1980-02-13	0.055139616	0.055139616	0.0449209	0.0449209
1980-02-14	0.119642876	0.119642876	0.10273889	0.10273889
1980-02-15	0.06418868	0.06418868	0.05264368	0.05264368
1980-02-16	0.06557369	0.06557369	0.04826843	0.04826843
1980-02-17	0.04756367	0.04756367	0.037110046	0.037110046
1980-02-18	0.052394085	0.052394085	0.03834332	0.03834332
1980-02-19	0.07299789	0.07299789	0.07099621	0.07099621
1980-02-20	0.12410132	0.12410132	0.11507183	0.11507183
1980-02-21	0.112722695	0.112722695	0.08406329	0.08406329
1980-02-22	0.078787535	0.078787535	0.06955743	0.06955743
1980-02-23	0.098975405	0.098975405	0.0667091	0.0667091
1980-02-24	0.07521979	0.07521979	0.055609435	0.055609435
1980-02-25	0.057038505	0.057038505	0.04251306	0.04251306
1980-02-26	0.09305363	0.09305363	0.10270953	0.10270953
1980-02-27	0.37733278	0.37733278	0.26603287	0.26603287
1980-02-28	0.5068727	0.5068727	0.27067244	0.27067244
1980-02-29	0.08797853	0.08797853	0.07648736	0.07648736
1980-03-01	0.05577586	0.05577586	0.039840944	0.039840944
1980-03-02	0.048483744	0.048483744	0.0363172	0.0363172
1980-03-03	0.05654909	0.05654909	0.042160705	0.042160705
1980-03-04	0.093587086	0.093587086	0.08488549	0.08488549
1980-03-05	0.2712842	0.2712842	0.24559546	0.24559546
1980-03-06	0.46275306	0.46275306	0.118419304	0.118419304
1980-03-07	0.06551007	0.06551007	0.055286437	0.055286437
1980-03-08	0.08259997	0.08259997	0.046447814	0.046447814
1980-03-09	0.05108246	0.05108246	0.041191652	0.041191652
1980-03-10	0.07423119	0.07423119	0.060924314	0.060924314
1980-03-11	0.0834858	0.0834858	0.036963195	0.036963195
1980-03-12	0.05605478	0.05605478	0.043188415	0.043188415
1980-03-13	0.061281636	0.061281636	0.05543329	0.05543329
1980-03-14	0.08583493	0.08583493	0.066885255	0.066885255
1980-03-15	0.11073081	0.11073081	0.08911389	0.08911389
1980-03-16	0.04609545	0.04609545	0.031472106	0.031472106
1980-03-17	0.04894868	0.04894868	0.049208008	0.049208008
1980-03-18	0.110642724	0.110642724	0.07087878	0.07087878
1980-03-19	0.060023855	0.060023855	0.052115113	0.052115113
1980-03-20	0.040619038	0.040619038	0.035788633	0.035788633
1980-03-21	0.08805682	0.08805682	0.08967182	0.08967182
