date	hanle_pblh_avg	merak_pblh_avg	hanle_pblh_median	merak_pblh_median
1984-01-06	1.14422	1.0069809	1.2393014	1.0559183
1984-01-07	0.4910508	0.5697962	0.5432397	0.6238146
1984-01-08	0.58978367	0.53956634	0.45573354	0.4432007
1984-01-09	0.38681987	0.34392273	0.38367224	0.34154177
1984-01-10	0.6872575	0.6429473	0.6448475	0.59643334
1984-01-11	0.5173026	0.4567	0.49212098	0.42772436
1984-01-12	0.94188565	1.5101738	0.93317705	1.7658308
1984-01-13	1.7572874	2.0272698	2.0349987	2.4828858
1984-01-14	1.1012852	1.1349581	1.0012513	1.0960547
1984-01-15	1.0325605	1.0905913	0.97598577	1.0387414
1984-01-16	1.0142198	1.1246477	0.8488605	1.0320661
1984-01-17	0.99231184	0.90774536	0.94895744	0.94256705
1984-01-18	1.7095263	2.1633253	1.5472727	2.459884
1984-01-19	1.288091	1.5115131	1.4438602	1.7530329
1984-01-20	0.51264393	0.7630163	0.43831617	0.77024424
1984-01-21	1.652385	1.7789898	1.6461105	1.9469547
1984-01-22	1.4831644	2.0401952	1.6341074	2.142832
1984-01-23	0.9858066	1.2458009	0.9106394	1.2831736
1984-01-24	0.65303147	0.9818532	0.6302841	1.001071
1984-01-25	2.279596	2.2463617	2.2777915	2.2765064
1984-01-26	0.9149623	1.1114248	0.8204053	1.0935463
1984-01-27	1.7883447	2.3167493	1.659163	2.2556305
1984-01-28	1.1723394	1.7733138	1.0047767	1.6175301
1984-01-29	1.3417277	1.4666361	1.3703299	1.6213567
1984-01-30	0.8291139	0.97925955	0.7078854	0.91909754
1984-01-31	1.2763815	1.7473357	1.1558664	1.8787993
1984-02-01	1.7551049	2.4086082	1.8283834	2.4260828
1984-02-02	2.0841448	2.6332698	1.9265918	2.5457263
1984-02-03	2.6897416	2.8328886	2.7460017	2.9131188
1984-02-04	2.1203854	2.5220444	2.1727002	2.5416024
1984-02-05	1.0645201	1.4866405	0.96150637	1.64168
1984-02-06	1.5655295	1.9787576	1.5408515	1.9971251
1984-02-07	2.819742	3.136633	2.808578	3.1470494
1984-02-08	0.7728751	0.74856037	0.84609056	0.8481785
1984-02-09	0.7521632	0.74651957	0.52338815	0.52045476
1984-02-10	1.920947	2.5170698	1.892345	2.5524867
1984-02-11	2.448229	2.8550403	2.3116188	2.8065705
1984-02-12	1.6641784	1.7819235	1.8672471	2.1701708
1984-02-13	0.7190493	0.9133576	0.69164324	0.8979663
1984-02-14	0.97059274	1.0154419	0.8874724	1.0409523
1984-02-15	0.8319259	0.74024826	0.81100416	0.6245372
1984-02-16	1.798984	2.053397	1.5489935	1.8938929
1984-02-17	1.8617072	2.5161345	1.586472	2.2879863
1984-02-18	2.8662019	3.52775	2.9268477	3.50292
1984-02-19	3.1832175	3.7828326	3.1255727	3.696969
1984-02-20	2.604334	2.7635217	2.7705536	2.9032123
1984-02-21	1.7292309	1.958817	1.9014941	2.1300344
1984-02-22	1.611192	1.8509717	1.5962509	1.7508646
1984-02-23	1.2682394	1.3201851	1.4892291	1.515276
1984-02-24	0.31242913	0.4300629	0.32902795	0.43648303
1984-02-25	0.19718128	0.27568236	0.19590113	0.26802915
1984-02-26	0.5911477	0.8866568	0.5396723	0.7736457
1984-02-27	0.36426133	0.67706746	0.23191088	0.43439966
1984-02-28	0.6691058	0.9254326	0.6811091	0.85119724
1984-02-29	0.2104436	0.49751675	0.19224986	0.28252771
1984-03-01	1.1565799	1.481751	1.2104266	1.6546478
1984-03-02	0.18989967	0.65838116	0.20677137	0.6904393
1984-03-03	0.8106055	1.1277303	0.733235	1.0912929
1984-03-04	0.66310424	0.98727405	0.6806894	0.9960964
1984-03-05	0.9692916	1.2118933	0.84969985	1.0803233
1984-03-06	0.43720406	0.8736252	0.4652186	0.93155515
1984-03-07	0.8639905	1.0719687	0.88868946	0.9651013
1984-03-08	0.43940744	0.69158715	0.35106188	0.5767903
1984-03-09	0.83614385	0.7432458	0.6636498	0.6083807
1984-03-10	1.0259923	1.7577524	1.0158567	1.7142571
1984-03-11	2.1887953	2.6501918	2.2885776	2.6297407
1984-03-12	1.3614954	1.6585593	1.5930612	1.8871752
1984-03-13	0.43552524	0.73106456	0.4547262	0.66199505
1984-03-14	0.2596736	0.44211656	0.29461303	0.40561536
1984-03-15	0.35859546	0.4293188	0.3981516	0.39273253
1984-03-16	0.83054096	1.005429	0.7443149	0.93027955
1984-03-17	0.61729455	0.6550648	0.57614356	0.5460078
1984-03-18	2.220944	2.2474248	2.2146275	2.360691
1984-03-19	1.1980667	1.3493307	1.4325285	1.4497142
1984-03-20	0.4880919	0.80177087	0.50806934	0.76688534
1984-03-21	0.28464538	0.35004523	0.32193518	0.37457776
1984-03-22	0.33830327	0.70699966	0.2817705	0.6746652
1984-03-23	0.3257544	0.48408124	0.35937184	0.53533596
1984-03-24	0.34881663	0.5931807	0.32814673	0.41165283
1984-03-25	1.1178422	1.4732687	1.0672271	1.701757
1984-03-26	1.6484609	1.024498	1.8975492	0.9404838
1984-03-27	0.377125	0.37574694	0.42538977	0.43163598
1984-03-28	0.38079727	0.6352516	0.37414515	0.5053186
1984-03-29	1.2220522	1.1774968	1.2037535	1.0688863
1984-03-30	1.1569996	1.1905284	1.0800277	1.1710129
1984-03-31	0.8676838	1.11202	0.82661676	1.1053236
1984-04-01	1.3801087	1.4479496	1.3900974	1.3997562
1984-04-02	2.2649488	2.768475	2.2382145	2.7126498
1984-04-03	1.3885865	1.8451681	1.4629983	1.8492923
1984-04-04	1.8407644	1.9899184	1.9367063	2.0506544
1984-04-05	1.2202265	1.350266	1.3164412	1.2721617
1984-04-06	2.10599	2.0663857	1.9585304	1.961198
1984-04-07	1.8168839	1.493018	1.748348	1.6183805
1984-04-08	2.0199108	1.9034169	1.9086709	1.7951677
1984-04-09	1.585339	1.7507795	1.7904432	1.7593681
1984-04-10	1.0207671	0.6987938	1.1788657	0.8519201
1984-04-11	1.0706477	0.7233051	1.1421424	0.8057888
1984-04-12	1.0954095	0.8024724	1.2184848	0.89447993
1984-04-13	1.0669543	0.96344304	1.0743198	1.0070658
1984-04-14	1.5776377	1.1693333	1.6169419	1.1436317
1984-04-15	1.4733227	1.3722475	1.7035246	1.4640425
1984-04-16	1.912616	1.6571988	1.9685192	1.8487396
1984-04-17	1.2924768	0.95051783	1.3859845	0.9237745
1984-04-18	1.3871176	0.9495187	1.5138652	0.9479668
1984-04-19	1.4026673	1.0592985	1.4912856	1.0986483
1984-04-20	1.3171127	1.0261562	1.5140749	1.0336392
1984-04-21	1.9959042	1.4438467	2.0228276	1.67833
1984-04-22	1.3094743	0.84866756	1.5910468	0.9453733
1984-04-23	1.5604511	0.8116774	1.9100559	0.84405434
1984-04-24	1.9645112	1.4194206	2.2065275	1.4719508
1984-04-25	1.5259104	1.1937597	1.6677668	1.2497125
1984-04-26	1.3217083	1.0061518	1.4800797	1.1272199
1984-04-27	1.5067933	1.2742025	1.6122832	1.2917197
1984-04-28	1.7668355	1.326924	1.7459977	1.566977
1984-04-29	2.0584805	1.877056	2.127793	2.1321602
1984-04-30	2.2138512	2.0864966	2.2629342	2.2279944
1984-05-01	2.0626774	1.6941252	2.189404	1.7855161
1984-05-02	2.0412521	1.9155982	2.2418656	2.1293116
1984-05-03	2.5647779	2.3564606	2.6720514	2.3086073
1984-05-04	1.8213116	1.9420651	1.9728839	2.0327973
1984-05-05	2.0708196	1.8350489	2.0293748	1.8219111
1984-05-06	2.331701	2.2818427	2.6120775	2.3132415
1984-05-07	1.8273343	1.6562847	2.060516	1.8775663
1984-05-08	1.6474116	1.6549667	1.9537461	1.7969534
1984-05-09	2.0052843	1.8522898	1.938595	1.8771836
1984-05-10	1.7524608	1.5170192	2.0816264	1.7245039
1984-05-11	1.6753002	1.4780731	1.824858	1.6515865
1984-05-12	2.2960901	2.3117747	2.3295398	2.3163455
1984-05-13	1.9029421	1.8857934	2.1277928	2.1246772
1984-05-14	2.0297105	2.241515	2.3274832	2.3970432
1984-05-15	2.259451	2.010922	2.2781692	2.1810975
1984-05-16	2.5979757	2.6624792	2.7644262	2.7309322
1984-05-17	2.7151122	2.4266143	2.8068993	2.5693235
1984-05-18	2.95631	3.1860166	3.1854627	3.4319582
1984-05-19	2.6293268	2.4284425	2.7840679	2.5753613
1984-05-20	2.2913685	2.3945987	2.4552798	2.5268488
1984-05-21	2.457756	2.56994	2.4985504	2.687947
1984-05-22	3.0342681	3.0622272	3.3055372	3.3290238
1984-05-23	2.6885877	2.6811442	2.8571367	2.8081012
1984-05-24	2.509924	2.3325233	2.4409685	2.3222554
1984-05-25	2.6502275	2.5973215	2.8609138	2.7485344
1984-05-26	2.471732	2.3845432	2.6185827	2.5614154
