date	han_pblh_avg	mer_pblh_avg	han_pblh_median	mer_pblh_median
1980-03-30	1.1523569	0.6771045	1.1511263	0.41859776
1980-03-31	0.58590764	0.53790337	0.10326672	0.11624719
1980-04-01	0.5075234	0.5364053	0.11716464	0.20044354
1980-04-02	0.98286605	0.9223956	0.8708147	0.79866695
1980-04-03	0.90871495	1.401208	0.63577724	1.5751927
1980-04-04	0.55052334	0.52724785	0.20925061	0.16381678
1980-04-05	0.5266589	0.5992852	0.102581	0.44910243
1980-04-06	0.7155977	0.82072467	0.406272	0.56960964
1980-04-07	0.72505134	0.75619024	0.38921398	0.39667618
1980-04-08	1.1871421	1.4053335	0.9625485	1.5563157
1980-04-09	1.5348047	1.4054537	1.0964063	1.0176733
1980-04-10	0.999256	1.1642985	0.6597803	1.0667036
1980-04-11	1.2110592	1.2056186	1.1734436	1.0816723
1980-04-12	1.3193259	1.3376135	1.1543489	1.2653744
1980-04-13	1.4997133	1.64188	1.3175709	1.1505635
1980-04-14	1.3622848	1.2062795	1.122466	0.83588517
1980-04-15	1.1704773	1.3392559	0.78160775	1.0326915
1980-04-16	0.95578045	0.896315	0.5098464	0.5485974
1980-04-17	0.84187376	0.9574826	0.18365073	0.56685936
1980-04-18	0.804398	0.9783187	0.21722561	0.6732948
1980-04-19	0.9431539	0.787111	0.55061734	0.37881878
1980-04-20	0.9954564	1.069688	0.6291648	0.7615899
1980-04-21	1.0584725	1.3035688	0.68775773	0.97489434
1980-04-22	1.4075783	1.5464075	1.1002725	1.3122051
1980-04-23	1.0313653	1.0820978	0.65384275	0.92539436
1980-04-24	1.1208524	1.2209473	0.69734013	1.1503847
1980-04-25	1.3572842	1.3716956	0.9429904	1.0128905
1980-04-26	0.8937396	1.0236747	0.6394343	0.76682526
1980-04-27	1.0580007	1.1240988	0.6803863	0.7329324
1980-04-28	0.9826962	0.9529217	0.46121138	0.5737254
1980-04-29	1.2279923	1.1517265	1.062609	0.87417865
1980-04-30	1.3117713	1.0586098	1.0183685	0.8803932
1980-05-01	0.99182457	0.9206871	0.552598	0.35922754
1980-05-02	0.8031943	0.91786367	0.23261124	0.50758004
1980-05-03	0.8544503	1.0023917	0.26169342	0.5863551
1980-05-04	1.0068263	1.1193075	0.4835069	0.87600064
1980-05-05	0.918239	1.1318127	0.4426408	0.7348033
1980-05-06	1.7642028	1.5071344	1.4862814	0.8863131
1980-05-07	1.1458217	1.2758905	0.69659215	0.7903989
1980-05-08	1.279845	1.5088273	1.1351262	1.4008129
1980-05-09	0.93028176	1.1678689	0.5822513	0.8656825
1980-05-10	1.1339318	1.1837927	0.79719007	0.8957096
1980-05-11	1.1713948	1.1482458	0.71742976	0.81472087
1980-05-12	1.0573806	1.0991254	0.5124013	0.7291763
1980-05-13	0.95502084	1.1026752	0.47538635	0.72051805
1980-05-14	0.99021596	1.0485348	0.5294715	0.73529017
1980-05-15	1.0528026	1.0575166	0.57849765	0.72568095
1980-05-16	0.96054274	0.98437375	0.41519547	0.4918642
1980-05-17	0.94207907	1.0992848	0.27463967	0.7733795
1980-05-18	1.154349	1.1159135	0.68323064	0.74916816
1980-05-19	1.094711	1.1884451	0.6347984	0.84491885
1980-05-20	1.0123377	1.3535442	0.58513826	0.9815841
1980-05-21	1.2160494	1.4160306	0.68793404	1.0194213
1980-05-22	1.2961316	1.4627571	0.8982458	1.1002519
1980-05-23	1.5243238	1.6307155	1.5114565	1.6327815
1980-05-24	1.6067148	1.4923211	1.4094708	1.1998067
1980-05-25	1.7131405	1.4719989	1.5087662	0.98310965
1980-05-26	1.35527	1.3292886	0.9462028	0.85657775
1980-05-27	1.0873414	1.2551517	0.44956535	0.8633058
1980-05-28	1.2826788	1.2708476	0.9696742	0.9776194
1980-05-29	1.3119508	1.1208469	0.90294874	0.7886991
1980-05-30	1.3182749	1.1939673	0.9403109	0.51220953
1980-05-31	1.0590366	1.2411162	0.4125217	0.85292757
1980-06-01	0.91282064	1.046448	0.38804787	0.7117698
1980-06-02	0.99575496	1.1703696	0.6273546	0.89817107
1980-06-03	1.3530778	1.4000517	0.7775291	1.2603717
1980-06-04	1.5290862	1.5520238	1.0735444	1.1525248
1980-06-05	1.589637	1.8440813	0.97651803	1.5290307
1980-06-06	1.3424147	1.8189672	1.1984088	1.6851305
1980-06-07	1.4699122	1.575733	0.88609934	1.106162
1980-06-08	1.6540177	1.5827447	1.2967926	1.2157507
1980-06-09	1.8382989	1.6538959	1.8628242	1.5101275
1980-06-10	1.0652049	1.0470017	0.58298075	0.5458667
1980-06-11	0.85586476	1.2083331	0.30540073	0.83526903
1980-06-12	1.0426562	1.2001464	0.7112229	0.7311819
1980-06-13	1.033098	1.0695772	0.5714954	0.7017914
1980-06-14	0.9554227	1.0070941	0.56314445	0.6558757
1980-06-15	1.3915145	1.4885447	1.1328132	1.298027
1980-06-16	1.6078678	1.5396762	1.1783664	1.2741805
1980-06-17	1.5479429	1.5232481	1.2544053	1.0587678
1980-06-18	2.1418478	1.7969067	2.2717488	1.8922398
1980-06-19	1.8106755	1.4731677	1.5398555	1.0500313
1980-06-20	1.4950665	1.3745381	1.2055452	0.9105823
1980-06-21	1.2490337	1.2894989	0.7703136	0.807932
1980-06-22	1.0906215	0.90767777	0.627269	0.32208776
1980-06-23	1.7126747	0.9463181	1.792169	0.46738648
1980-06-24	1.2067624	1.0243917	0.7110221	0.4309162
1980-06-25	1.0573887	1.0851487	0.3948752	0.68793434
1980-06-26	0.95519817	1.0284476	0.43643343	0.6820772
1980-06-27	0.8639622	1.0404638	0.5073741	0.7641057
1980-06-28	0.7891411	0.95377105	0.26765025	0.5656502
1980-06-29	0.8266934	1.080659	0.1762867	0.7636937
1980-06-30	0.9669949	1.0802271	0.4445101	0.60662884
1980-07-01	0.9494569	1.2343087	0.58583313	1.0346406
1980-07-02	1.231124	1.6022996	1.025276	1.7240598
1980-07-03	1.4106677	1.5816057	1.097611	1.1848905
1980-07-04	1.1063633	1.2972381	0.5568596	0.88402784
1980-07-05	1.0857421	1.2107104	0.51429975	0.82813746
1980-07-06	1.0204836	1.1634091	0.7588848	0.7435087
1980-07-07	1.4068669	1.3290551	1.4416163	1.116554
1980-07-08	1.2096195	1.395334	0.90907526	0.9988111
1980-07-09	1.0874871	1.1010599	0.64487267	0.44047832
1980-07-10	1.3944273	1.1339357	1.3345537	0.77508056
1980-07-11	0.96632105	0.993682	0.4751841	0.41391128
1980-07-12	0.7456277	0.82643163	0.39646626	0.37088662
1980-07-13	0.8238147	0.8062291	0.35057506	0.43641257
1980-07-14	0.65922546	1.0051285	0.26028675	0.8319529
1980-07-15	1.233725	1.3059218	0.9801984	1.029948
1980-07-16	1.2202004	1.1747416	0.861125	0.81098866
1980-07-17	1.5258647	1.1431642	1.4100192	0.75326943
1980-07-18	0.93607277	0.9436514	0.5118663	0.3906267
1980-07-19	1.0650604	1.2986516	0.670932	0.94556713
1980-07-20	1.0361439	1.4389559	0.5958145	1.1972201
1980-07-21	1.3614786	1.136913	1.2120798	0.7700375
1980-07-22	0.94615215	0.89688706	0.5351232	0.35009313
1980-07-23	1.5786483	1.1719848	1.5673718	1.0824668
1980-07-24	1.0295806	0.9570163	0.6188183	0.47429338
1980-07-25	0.91511935	0.9875926	0.4302609	0.51257217
1980-07-26	0.91041017	1.3982654	0.4011538	1.4183239
1980-07-27	1.0465101	1.2630935	0.742424	1.2552738
1980-07-28	1.0092624	1.1159867	0.51048493	0.66128016
1980-07-29	0.84182763	0.94061726	0.44902784	0.75892276
1980-07-30	0.8349627	0.99792546	0.42989326	0.66328704
1980-07-31	0.7705823	0.8965071	0.28356022	0.57693946
1980-08-01	0.8277795	0.9953534	0.27325505	0.6558871
1980-08-02	0.911488	0.8022552	0.7455774	0.36309728
1980-08-03	0.8706968	0.8267517	0.37655643	0.44905412
1980-08-04	0.7316568	1.0443573	0.18269889	0.6672722
1980-08-05	1.3112615	1.3284293	1.4279001	1.1936023
1980-08-06	0.8260745	0.91014403	0.52420634	0.62011254
1980-08-07	0.9183989	1.075466	0.53354836	0.77816236
1980-08-08	0.6965876	0.9426873	0.26831335	0.4591839
1980-08-09	1.1738206	1.0291942	1.0837623	0.7442174
1980-08-10	0.720554	0.93451625	0.4144431	0.6365372
1980-08-11	0.8474501	1.205377	0.27050194	0.8559462
1980-08-12	1.0870787	1.5288447	0.7051268	1.5897251
1980-08-13	1.0187637	1.4327072	0.5553476	1.3579375
1980-08-14	1.0793405	1.4533956	0.63965726	1.1483176
1980-08-15	0.97293454	1.2860472	0.48673975	1.0735507
1980-08-16	0.8789862	1.1234373	0.42024148	0.85700405
1980-08-17	0.7327978	0.978742	0.2451136	0.6561121
1980-08-18	0.7385888	1.0816009	0.2333914	0.7988967
1980-08-19	0.69970787	0.98583496	0.16235378	0.77898824
1980-08-20	0.75705636	0.9882841	0.39628768	0.48900607
1980-08-21	1.597062	1.2404097	1.713223	0.63932073
1980-08-22	1.8602636	1.7156936	2.0944831	1.8959458
1980-08-23	1.2736741	1.279882	1.14761	0.9683777
1980-08-24	1.213803	1.131515	0.9737886	0.93501115
1980-08-25	1.3864679	1.0385054	1.3528724	0.550624
1980-08-26	0.9630665	1.0566397	0.7141286	0.77506274
1980-08-27	0.7754526	1.0207237	0.19530377	0.54098487
1980-08-28	1.194519	0.9679537	0.96438956	0.38593522
1980-08-29	1.4068321	1.4557706	1.2597003	1.6119543
1980-08-30	1.2012017	1.451303	0.8660799	1.259273
1980-08-31	0.9231202	1.0462114	0.4916273	0.6918253
1980-09-01	0.8130697	0.9847805	0.3020595	0.6189189
1980-09-02	0.6628125	1.0562267	0.19891202	0.6964316
1980-09-03	0.96362865	1.0945061	1.089424	0.9822179
1980-09-04	0.6333043	0.9007646	0.1848459	0.49886864
1980-09-05	0.6930632	1.2803067	0.27849248	1.2114322
1980-09-06	0.85316104	1.6664176	0.4953536	1.2781278
1980-09-07	0.80144674	0.840459	0.62552273	0.5904602
1980-09-08	0.6723079	0.8032199	0.20487575	0.4498769
1980-09-09	0.7544624	0.9803275	0.27676487	0.6774179
1980-09-10	0.66278774	0.982112	0.15489426	0.87950504
1980-09-11	0.70004743	1.1739812	0.31632167	1.020111
1980-09-12	0.89738643	1.4064763	0.7369057	1.319673
1980-09-13	1.3797684	1.1439533	1.4417336	0.9919055
1980-09-14	1.2353573	1.4280667	1.2084088	1.3617338
1980-09-15	0.7510159	0.9555596	0.25917816	0.61723393
1980-09-16	0.68639666	0.7838725	0.21666506	0.35309356
1980-09-17	0.6252867	1.240219	0.20348087	1.1673768
1980-09-18	0.71765894	1.1661628	0.27697867	0.8511044
1980-09-19	0.8878233	1.4744616	0.65449286	1.5215927
1980-09-20	0.79732853	1.1437646	0.3292148	1.0273211
1980-09-21	0.7398555	0.9667403	0.4414834	0.62496257
1980-09-22	1.4479427	1.1951997	1.5319821	1.2296605
1980-09-23	1.5042416	1.0103478	1.5069047	0.66389227
1980-09-24	0.9932412	0.9056654	0.8508145	0.6129923
1980-09-25	0.90824777	0.82176185	0.72472453	0.5158552
1980-09-26	1.0480181	0.8551603	0.81994915	0.5096545
1980-09-27	0.9033255	1.0066627	0.56715655	0.74843746
1980-09-28	0.6939433	0.840546	0.19506904	0.52815187
1980-09-29	0.6776963	0.9407184	0.35230502	0.5415159
1980-09-30	0.7156877	1.0639904	0.29475963	0.7894906
1980-10-01	0.9749425	1.234347	0.5855168	0.9428715
1980-10-02	1.3568385	1.2287285	1.1586888	0.9132776
1980-10-03	2.1243656	1.5265999	2.440144	1.4347374
1980-10-04	2.4759068	1.7897267	2.6906228	1.6586454
1980-10-05	1.5173956	1.2724612	1.0851927	0.8986336
1980-10-06	0.74747926	0.7758742	0.46411985	0.3488691
1980-10-07	0.740344	0.90980256	0.3277117	0.7734276
1980-10-08	0.9790605	1.0073777	0.5694959	0.6512556
1980-10-09	0.8653637	0.96178144	0.53293204	0.7366818
1980-10-10	0.6196719	0.79364675	0.2552592	0.50363225
1980-10-11	0.5882475	0.63075984	0.28795964	0.37282056
1980-10-12	0.8826166	0.59535354	0.7240688	0.28192252
1980-10-13	0.7910574	0.6272025	0.45045805	0.23819903
1980-10-14	0.9015029	0.59261346	0.7589768	0.21289037
1980-10-15	1.0615324	0.68427026	0.93347734	0.3809083
1980-10-16	1.6536585	1.026834	1.974376	0.8194063
1980-10-17	1.3419513	1.279323	1.2318923	0.89661026
1980-10-18	1.031049	1.0296892	0.93006694	0.8805504
1980-10-19	1.1799061	1.208067	0.9198288	1.0069182
1980-10-20	1.7861367	1.5348722	2.025842	1.6828203
1980-10-21	1.703119	1.4504691	1.7962713	1.2874047
1980-10-22	0.81745243	0.8361093	0.47172433	0.5557605
1980-10-23	0.8948403	1.1069406	0.74765676	1.0260192
1980-10-24	1.1517131	1.1677787	0.97869474	0.83223253
1980-10-25	1.164939	0.86020046	0.91030276	0.50991535
1980-10-26	1.5416894	1.1838197	1.5413074	1.1394148
1980-10-27	0.8904806	0.8621337	0.5200573	0.67133987
1980-10-28	0.49946535	0.9525944	0.117660075	0.94722944
1980-10-29	0.52409524	0.9371745	0.22494821	0.81829524
1980-10-30	0.5765321	0.9693798	0.33864304	1.0498466
1980-10-31	0.5249535	0.6978999	0.35392115	0.60234016
1980-11-01	0.8073387	0.82464355	0.77565444	0.81039774
1980-11-02	0.65442747	0.7093367	0.4526647	0.53094
1980-11-03	0.54508835	0.71583074	0.26722735	0.6223887
1980-11-04	0.61735	0.67152005	0.36199957	0.38599956
1980-11-05	0.4105726	0.5840314	0.127128	0.2672379
1980-11-06	0.619491	0.9125829	0.47803444	0.7132555
1980-11-07	0.57469004	0.60371	0.16033658	0.4186917
1980-11-08	0.7890916	0.5043623	0.57813203	0.43878454
1980-11-09	0.999408	0.6359556	0.7106757	0.39378688
1980-11-10	1.0756294	0.58724415	0.994821	0.28152776
1980-11-11	0.38637966	0.31342342	0.11584097	0.058253743
1980-11-12	0.6046593	0.48480958	0.40002978	0.23667201
1980-11-13	0.54845256	0.40449768	0.30479312	0.14538413
1980-11-14	0.5021675	0.45286694	0.14687008	0.16034514
1980-11-15	0.30596823	0.28398648	0.058244094	0.07135373
1980-11-16	0.29638085	0.27219114	0.057985246	0.057640336
1980-11-17	0.46480188	0.29026705	0.34965202	0.057857886
1980-11-18	0.29818034	0.30350047	0.12305814	0.115682065
1980-11-19	0.66032976	0.84268427	0.7820244	1.0543917
1980-11-20	0.361287	0.38344643	0.16867223	0.12709466
1980-11-21	0.2652283	0.4399776	0.06422801	0.33616805
1980-11-22	0.78760976	0.53465956	0.9218314	0.37129998
1980-11-23	0.9189867	0.6335014	0.7234159	0.3859801
1980-11-24	0.5714032	0.76152456	0.688334	0.73095584
1980-11-25	0.8394329	1.3907468	0.79478353	1.2460032
1980-11-26	1.1798149	1.5279213	0.9502635	1.5939957
1980-11-27	1.1287495	1.2570912	1.1189797	1.2274373
1980-11-28	1.354119	1.1962098	1.6258461	1.2023668
1980-11-29	0.5285723	0.37724432	0.3666238	0.1745843
1980-11-30	0.32853937	0.31510553	0.16124496	0.06604773
1980-12-01	0.23077329	0.2863779	0.057119135	0.1041454
1980-12-02	0.2374486	0.31481948	0.057006866	0.17811927
1980-12-03	0.19837381	0.37130442	0.056753322	0.31871307
1980-12-04	0.24862146	0.35769814	0.056363158	0.17784023
1980-12-05	0.3652152	0.26424953	0.36507192	0.16568962
1980-12-06	0.5841997	0.38523424	0.45428318	0.20484024
1980-12-07	0.37220863	0.239745	0.32093674	0.056999885
1980-12-08	0.4123225	0.3408887	0.34681284	0.23442289
1980-12-09	0.20602852	0.19858128	0.057298247	0.07911619
1980-12-10	0.40290925	0.31745163	0.057946756	0.092689455
1980-12-11	0.39646888	0.57770526	0.35615033	0.80076194
1980-12-12	0.5623986	1.3588468	0.25298098	1.257376
1980-12-13	0.8200495	1.3804405	1.1426351	1.8240135
1980-12-14	1.4545777	1.809935	1.2124047	1.6944427
1980-12-15	0.78577155	1.223694	0.65104127	1.0349175
1980-12-16	1.3539048	1.2944239	1.5391672	1.3659109
1980-12-17	1.7388955	1.5407144	1.6319016	1.3198482
1980-12-18	1.4827918	1.6789366	1.5695972	1.803539
1980-12-19	0.66543174	1.2475677	0.51518947	1.3693182
1980-12-20	0.57776326	1.3419155	0.47281522	1.2300748
1980-12-21	0.491937	0.7934746	0.5113603	0.96731746
1980-12-22	0.3835655	0.35238147	0.18511674	0.18379557
1980-12-23	0.745905	0.66926575	0.66461474	0.4366473
1980-12-24	1.043458	1.4124118	0.9355478	1.2727424
1980-12-25	0.8477321	1.0379384	0.8180336	0.9688468
1980-12-26	0.66028196	0.8588872	0.559718	0.80006796
1980-12-27	0.60012996	0.86113125	0.52923924	0.9267285
1980-12-28	0.53896755	1.1415687	0.6612533	1.1528614
1980-12-29	0.41780505	0.5904036	0.37832394	0.64313245
1980-12-30	0.21959168	0.19049408	0.056502074	0.056327377
1980-12-31	0.26216006	0.25137594	0.09935519	0.056025486
1981-01-01	0.37377667	0.24659432	0.5034596	0.27201343
1981-01-02	0.56525624	0.6804734	0.50056237	0.7311208
1981-01-03	0.6799041	0.6488114	0.6407195	0.61628866
1981-01-04	0.6173903	0.9515413	0.48972714	0.87945485
1981-01-05	0.78864324	1.0522437	0.46116394	0.8353648
1981-01-06	1.0898645	0.94231915	1.399112	0.8265059
1981-01-07	0.6140096	0.59410876	0.15348288	0.25005195
1981-01-08	0.18450397	0.21728475	0.055216283	0.0757561
1981-01-09	0.27260694	0.30465993	0.08385788	0.11479486
1981-01-10	0.19287002	0.4082973	0.072341956	0.32561368
1981-01-11	1.151706	0.5665845	1.3816943	0.28750902
1981-01-12	0.2961895	0.25155672	0.122663856	0.05562169
1981-01-13	0.14436463	0.47792718	0.05605464	0.38576385
1981-01-14	0.7970112	0.51341313	0.48568672	0.3861366
1981-01-15	0.20793995	0.29834157	0.15094933	0.29126877
1981-01-16	0.83549523	0.8224897	1.1285825	1.0628581
1981-01-17	0.64220446	0.8756564	0.5056529	0.8353177
1981-01-18	0.38587832	0.45735827	0.32890397	0.28839344
1981-01-19	0.27863228	0.37299278	0.19233328	0.20535722
1981-01-20	0.201447	0.43017292	0.056399897	0.40372467
1981-01-21	0.62292063	0.66998595	0.55363435	0.58553183
1981-01-22	0.9433677	0.75876796	0.9656029	0.51904124
1981-01-23	1.0534284	0.96720713	1.0385345	1.0960476
1981-01-24	1.0794039	1.3881705	0.9830899	1.2399638
1981-01-25	1.2154927	0.8529334	1.1258695	0.74573386
1981-01-26	0.36623773	0.858766	0.3470371	0.75664735
1981-01-27	1.0145049	1.6756945	1.0922637	1.5971072
1981-01-28	1.4381118	1.6881789	1.5887728	1.6169474
1981-01-29	1.2588246	1.2002975	1.300849	1.0030619
1981-01-30	1.2253848	1.085189	1.0641955	0.9488517
1981-01-31	0.8307235	0.93699145	0.8898198	0.88914907
1981-02-01	0.18899335	0.25858176	0.07744654	0.13115399
1981-02-02	0.80683297	1.0223659	0.867321	0.8352165
1981-02-03	1.3507402	1.5875816	1.3350115	1.485517
1981-02-04	1.5179529	1.5320029	1.3310726	1.5209428
1981-02-05	1.0965893	1.3193727	1.1405474	1.349591
1981-02-06	0.8252432	1.0676651	0.83706295	1.023139
1981-02-07	0.14314611	0.22931069	0.06501715	0.16483745
1981-02-08	0.6581097	0.56670624	0.85195243	0.5947373
1981-02-09	0.9460319	0.8155604	0.70817125	0.67515117
1981-02-10	0.21435651	0.76320857	0.18576509	0.8608833
1981-02-11	0.25802487	1.5637612	0.20118707	1.6224425
1981-02-12	0.35209447	1.2920194	0.32799986	1.1520417
1981-02-13	0.388966	1.0409831	0.36979657	0.97163534
1981-02-14	0.812394	0.8941984	0.82578653	0.8469882
1981-02-15	0.60542923	0.685745	0.64386505	0.6310779
1981-02-16	0.21574372	0.5520171	0.13744181	0.50590134
1981-02-17	0.76352364	1.1484624	0.8987702	1.2021722
1981-02-18	0.7631696	0.92291063	0.675442	0.8606714
1981-02-19	0.5759626	0.9836707	0.36410856	0.97907394
1981-02-20	0.47729936	0.5638532	0.26917878	0.33975926
1981-02-21	0.12970124	0.47308683	0.055675436	0.17163879
1981-02-22	0.19912128	0.30256647	0.13538764	0.118697956
1981-02-23	0.3198259	0.37224898	0.14474994	0.2367786
1981-02-24	0.7251844	0.762859	0.95300424	0.9221173
1981-02-25	1.1645026	1.0284847	0.8045983	0.7304213
1981-02-26	0.58332133	0.70344764	0.67843056	0.9790113
1981-02-27	1.1096796	1.3132296	0.98304594	1.2950261
1981-02-28	0.9593723	1.0479586	0.7335486	0.90146327
1981-03-01	1.2327534	1.1104586	0.94670963	0.8714441
1981-03-02	0.45919642	0.5569822	0.17440656	0.33758703
1981-03-03	0.19836001	0.5811652	0.108978786	0.6540259
1981-03-04	0.3972759	0.8169707	0.10977328	0.8181246
1981-03-05	0.37599754	0.64040244	0.2505535	0.7372307
1981-03-06	1.0054641	1.0974652	1.0855918	1.0148226
1981-03-07	1.3847747	1.3434039	1.0562485	1.2435577
1981-03-08	0.35345936	0.39937752	0.17769462	0.2566901
1981-03-09	0.6095233	0.70939034	0.7109355	0.8806797
1981-03-10	0.7579437	0.8050837	0.64344144	0.7009022
1981-03-11	1.00244	1.0787171	0.9978232	0.8723837
1981-03-12	0.5164001	0.4118748	0.31185377	0.24901645
1981-03-13	0.6029553	0.17466402	0.692796	0.05557826
1981-03-14	0.6234968	0.69332254	0.6941259	0.713245
1981-03-15	0.6252151	0.9593916	0.58757526	0.89872265
1981-03-16	0.42194533	0.6615574	0.21390885	0.5057094
1981-03-17	0.57245547	0.8249897	0.26945242	0.813437
1981-03-18	0.30263	0.52658963	0.080012664	0.43197015
1981-03-19	0.83263916	0.4798829	1.0265259	0.3057055
1981-03-20	0.8095664	0.8431036	0.7958766	0.8729044
1981-03-21	0.7303626	1.0293714	0.6436007	0.86199915
1981-03-22	0.768478	0.99087805	0.8012518	0.9767548
1981-03-23	1.1454467	1.0935092	1.1097678	1.108575
1981-03-24	1.5724127	1.0445769	1.8069403	1.0441023
1981-03-25	0.9339817	0.90244704	0.9208209	0.7997966
1981-03-26	0.31902236	0.34136206	0.08490288	0.1073491
1981-03-27	0.35047075	0.3499236	0.06620635	0.06748132
