date	hanle_pblh_era5_avg	merak_pblh_era5_avg	hanle_pblh_era5_median	merak_pblh_era5_median
1988-04-02	0.18384014	0.18384014	0.17938703	0.17938703
1988-04-03	0.38739192	0.38739192	0.21282342	0.21282342
1988-04-04	0.5617932	0.5617932	0.2027621	0.2027621
1988-04-05	0.16512586	0.16512586	0.058195256	0.058195256
1988-04-06	0.124721006	0.124721006	0.0823302	0.0823302
1988-04-07	0.10556598	0.10556598	0.05214624	0.05214624
1988-04-08	0.10036055	0.10036055	0.038984437	0.038984437
1988-04-09	0.06970291	0.06970291	0.046553284	0.046553284
1988-04-10	0.06479129	0.06479129	0.02773767	0.02773767
1988-04-11	0.07873834	0.07873834	0.035397645	0.035397645
1988-04-12	0.0811574	0.0811574	0.0471308	0.0471308
1988-04-13	0.11306386	0.11306386	0.08357647	0.08357647
1988-04-14	0.11074358	0.11074358	0.034151368	0.034151368
1988-04-15	0.09768818	0.09768818	0.035397705	0.035397705
1988-04-16	0.11410242	0.11410242	0.035124086	0.035124086
1988-04-17	0.16350219	0.16350219	0.032844298	0.032844298
1988-04-18	0.18092711	0.18092711	0.10716437	0.10716437
1988-04-19	0.3380175	0.3380175	0.36748207	0.36748207
1988-04-20	0.37764722	0.37764722	0.0442735	0.0442735
1988-04-21	0.13561064	0.13561064	0.022874206	0.022874206
1988-04-22	0.11560705	0.11560705	0.020624878	0.020624878
1988-04-23	0.15196155	0.15196155	0.020868042	0.020868042
1988-04-24	0.21551101	0.21551101	0.029804688	0.029804688
1988-04-25	0.29790136	0.29790136	0.0350329	0.0350329
1988-04-26	0.17864734	0.17864734	0.026096253	0.026096253
1988-04-27	0.23671272	0.23671272	0.018861815	0.018861815
1988-04-28	0.20839311	0.20839311	0.017098816	0.017098816
1988-04-29	0.11805146	0.11805146	0.01910498	0.01910498
1988-04-30	0.26762623	0.26762623	0.037251893	0.037251893
1988-05-01	0.4355986	0.4355986	0.07208648	0.07208648
1988-05-02	0.4051411	0.4051411	0.09169245	0.09169245
1988-05-03	0.4180977	0.4180977	0.049319398	0.049319398
1988-05-04	0.48468173	0.48468173	0.060748532	0.060748532
1988-05-05	0.679421	0.679421	0.13971929	0.13971929
1988-05-06	1.213512	1.213512	0.8451668	0.8451668
1988-05-07	0.91421807	0.91421807	0.57633805	0.57633805
1988-05-08	0.8202162	0.8202162	0.37474683	0.37474683
1988-05-09	1.1011125	1.1011125	0.5032643	0.5032643
1988-05-10	0.9300497	0.9300497	0.3557489	0.3557489
1988-05-11	0.82292145	0.82292145	0.36416882	0.36416882
1988-05-12	0.6282608	0.6282608	0.08157031	0.08157031
1988-05-13	0.50579226	0.50579226	0.15072289	0.15072289
1988-05-14	0.6914125	0.6914125	0.18218353	0.18218353
1988-05-15	0.56440985	0.56440985	0.113486886	0.113486886
1988-05-16	0.60088086	0.60088086	0.10117621	0.10117621
1988-05-17	0.9501901	0.9501901	0.11889753	0.11889753
1988-05-18	0.8996606	0.8996606	0.3948695	0.3948695
1988-05-19	0.96880555	0.96880555	0.5664895	0.5664895
1988-05-20	0.7210063	0.7210063	0.085917056	0.085917056
1988-05-21	0.77139646	0.77139646	0.20525464	0.20525464
1988-05-22	0.83818316	0.83818316	0.33985138	0.33985138
1988-05-23	0.94991904	0.94991904	0.28598842	0.28598842
1988-05-24	1.1271397	1.1271397	0.2940739	0.2940739
1988-05-25	0.9922491	0.9922491	0.45596698	0.45596698
1988-05-26	1.1494104	1.1494104	0.23318927	0.23318927
1988-05-27	1.4530789	1.4530789	0.9993087	0.9993087
1988-05-28	1.3325684	1.3325684	1.2424827	1.2424827
1988-05-29	1.1627748	1.1627748	0.6658868	0.6658868
1988-05-30	0.9288364	0.9288364	0.2496643	0.2496643
1988-05-31	0.98744386	0.98744386	0.760056	0.760056
1988-06-01	1.0789508	1.0789508	0.62722224	0.62722224
1988-06-02	1.111688	1.111688	0.95027876	0.95027876
1988-06-03	1.1368438	1.1368438	0.7059802	0.7059802
1988-06-04	1.0731575	1.0731575	1.1299844	1.1299844
1988-06-05	0.95708764	0.95708764	0.87249357	0.87249357
1988-06-06	0.95016223	0.95016223	0.82033265	0.82033265
1988-06-07	1.0497596	1.0497596	0.6375874	0.6375874
1988-06-08	1.0870059	1.0870059	0.7516968	0.7516968
1988-06-09	1.1020092	1.1020092	0.6616009	0.6616009
1988-06-10	1.0995824	1.0995824	0.8100282	0.8100282
1988-06-11	0.94603336	0.94603336	0.5861866	0.5861866
1988-06-12	1.1258554	1.1258554	0.9766023	0.9766023
1988-06-13	1.2154346	1.2154346	1.0083061	1.0083061
1988-06-14	0.804116	0.804116	0.41301638	0.41301638
1988-06-15	1.08407	1.08407	1.1312913	1.1312913
1988-06-16	1.0637549	1.0637549	1.0191274	1.0191274
1988-06-17	1.1264254	1.1264254	0.9544735	0.9544735
1988-06-18	1.0548055	1.0548055	1.0465453	1.0465453
1988-06-19	1.2251413	1.2251413	0.7385351	0.7385351
1988-06-20	1.2095883	1.2095883	1.0231701	1.0231701
1988-06-21	1.2476045	1.2476045	1.204365	1.204365
1988-06-22	1.2459555	1.2459555	1.45681	1.45681
1988-06-23	1.3236241	1.3236241	1.316681	1.316681
1988-06-24	1.1790826	1.1790826	1.0696467	1.0696467
1988-06-25	0.99095976	0.99095976	0.5169124	0.5169124
1988-06-26	1.1988684	1.1988684	0.50736785	0.50736785
1988-06-27	1.3072276	1.3072276	1.0462109	1.0462109
1988-06-28	1.2287813	1.2287813	1.2629397	1.2629397
1988-06-29	1.0895237	1.0895237	0.79945016	0.79945016
1988-06-30	1.2897091	1.2897091	1.2531519	1.2531519
1988-07-01	1.3326546	1.3326546	1.220901	1.220901
1988-07-02	1.4439497	1.4439497	1.3830068	1.3830068
1988-07-03	1.39398	1.39398	1.6031704	1.6031704
1988-07-04	1.1670227	1.1670227	1.1071867	1.1071867
1988-07-05	1.5198504	1.5198504	1.391609	1.391609
1988-07-06	1.2560194	1.2560194	1.2432729	1.2432729
1988-07-07	1.1293155	1.1293155	1.058248	1.058248
1988-07-08	1.1481514	1.1481514	1.0931435	1.0931435
1988-07-09	1.290707	1.290707	1.1577365	1.1577365
1988-07-10	1.2419076	1.2419076	1.0569713	1.0569713
1988-07-11	0.93570095	0.93570095	0.5392236	0.5392236
1988-07-12	0.84876883	0.84876883	0.46611953	0.46611953
1988-07-13	0.3260437	0.3260437	0.28753865	0.28753865
1988-07-14	0.61950904	0.61950904	0.4167248	0.4167248
1988-07-15	0.6045437	0.6045437	0.37134242	0.37134242
1988-07-16	0.5592627	0.5592627	0.32632482	0.32632482
1988-07-17	0.56710505	0.56710505	0.23425311	0.23425311
1988-07-18	0.6990396	0.6990396	0.43280464	0.43280464
1988-07-19	0.68256706	0.68256706	0.3309756	0.3309756
1988-07-20	0.5789826	0.5789826	0.15130048	0.15130048
1988-07-21	0.51569146	0.51569146	0.30085242	0.30085242
1988-07-22	0.6283418	0.6283418	0.41943014	0.41943014
1988-07-23	0.756112	0.756112	0.64536905	0.64536905
1988-07-24	0.76442295	0.76442295	0.49229106	0.49229106
1988-07-25	0.6543589	0.6543589	0.74792767	0.74792767
1988-07-26	0.89090884	0.89090884	0.33985138	0.33985138
1988-07-27	0.5731641	0.5731641	0.3072965	0.3072965
1988-07-28	0.6885045	0.6885045	0.33848357	0.33848357
1988-07-29	0.51302415	0.51302415	0.4156609	0.4156609
1988-07-30	0.5763735	0.5763735	0.42605656	0.42605656
1988-07-31	0.6801632	0.6801632	0.5963087	0.5963087
1988-08-01	0.6274983	0.6274983	0.5663375	0.5663375
1988-08-02	0.6591008	0.6591008	0.421953	0.421953
1988-08-03	0.6226779	0.6226779	0.4518938	0.4518938
1988-08-04	0.61686194	0.61686194	0.32143098	0.32143098
1988-08-05	0.53545696	0.53545696	0.2211217	0.2211217
1988-08-06	0.41274533	0.41274533	0.10828906	0.10828906
1988-08-07	0.46801168	0.46801168	0.114064395	0.114064395
1988-08-08	0.46612957	0.46612957	0.21884198	0.21884198
1988-08-09	0.5952955	0.5952955	0.44356507	0.44356507
1988-08-10	0.7236381	0.7236381	0.34243512	0.34243512
1988-08-11	0.6433806	0.6433806	0.25452778	0.25452778
1988-08-12	0.6264597	0.6264597	0.42578298	0.42578298
1988-08-13	0.6810295	0.6810295	0.47809583	0.47809583
1988-08-14	0.5464403	0.5464403	0.27386004	0.27386004
1988-08-15	0.6120441	0.6120441	0.43733373	0.43733373
1988-08-16	0.8895815	0.8895815	0.6623	0.6623
1988-08-17	0.8362682	0.8362682	0.4469999	0.4469999
1988-08-18	0.81967664	0.81967664	0.20932782	0.20932782
1988-08-19	0.6015344	0.6015344	0.28455976	0.28455976
1988-08-20	0.90998787	0.90998787	0.48511744	0.48511744
1988-08-21	0.72058576	0.72058576	0.2210913	0.2210913
1988-08-22	0.88667613	0.88667613	0.6489255	0.6489255
1988-08-23	0.8535386	0.8535386	0.4398567	0.4398567
1988-08-24	0.8147296	0.8147296	0.7903007	0.7903007
1988-08-25	0.849278	0.849278	0.5399835	0.5399835
1988-08-26	1.0354023	1.0354023	0.6423902	0.6423902
1988-08-27	1.0558112	1.0558112	0.87182486	0.87182486
1988-08-28	1.0148946	1.0148946	0.5833293	0.5833293
1988-08-29	1.1192796	1.1192796	0.67686003	0.67686003
1988-08-30	1.0978043	1.0978043	0.6272222	0.6272222
1988-08-31	1.2164681	1.2164681	0.64986783	0.64986783
1988-09-01	1.2447928	1.2447928	0.74014616	0.74014616
1988-09-02	1.407737	1.407737	1.5798864	1.5798864
1988-09-03	1.2205387	1.2205387	0.5958832	0.5958832
1988-09-04	1.0423479	1.0423479	0.313771	0.313771
1988-09-05	1.0570447	1.0570447	0.62606716	0.62606716
1988-09-06	1.4399981	1.4399981	1.5047457	1.5047457
1988-09-07	1.3332422	1.3332422	0.9750825	0.9750825
1988-09-08	1.3919915	1.3919915	1.5947808	1.5947808
1988-09-09	1.1213694	1.1213694	0.7328204	0.7328204
1988-09-10	1.1142666	1.1142666	0.61673534	0.61673534
1988-09-11	1.121121	1.121121	0.5637842	0.5637842
1988-09-12	0.85558784	0.85558784	0.23647204	0.23647204
1988-09-13	0.86548454	0.86548454	0.09081091	0.09081091
1988-09-14	0.8572343	0.8572343	0.0926955	0.0926955
1988-09-15	1.2370923	1.2370923	0.8649248	0.8649248
1988-09-16	1.115789	1.115789	0.5504096	0.5504096
1988-09-17	1.1139449	1.1139449	0.9043797	0.9043797
1988-09-18	1.0846906	1.0846906	0.38538575	0.38538575
1988-09-19	1.0624934	1.0624934	0.25081933	0.25081933
1988-09-20	1.2551936	1.2551936	0.7225768	0.7225768
1988-09-21	1.1142464	1.1142464	0.23960295	0.23960295
1988-09-22	1.075141	1.075141	0.3950519	0.3950519
1988-09-23	0.49284834	0.49284834	0.44195408	0.44195408
1988-09-24	0.824839	0.824839	0.54420865	0.54420865
1988-09-25	0.69858617	0.69858617	0.4470911	0.4470911
1988-09-26	0.68835765	0.68835765	0.5189794	0.5189794
1988-09-27	0.7145723	0.7145723	0.3592142	0.3592142
1988-09-28	0.57826316	0.57826316	0.19397742	0.19397742
1988-09-29	0.6115324	0.6115324	0.25823614	0.25823614
1988-09-30	0.5998423	0.5998423	0.17449316	0.17449316
1988-10-01	0.6427701	0.6427701	0.23759681	0.23759681
1988-10-02	0.6496702	0.6496702	0.26638246	0.26638246
1988-10-03	0.87759	0.87759	0.37495965	0.37495965
1988-10-04	1.1084355	1.1084355	1.2018726	1.2018726
1988-10-05	0.89980495	0.89980495	0.8513981	0.8513981
1988-10-06	0.9155581	0.9155581	0.14269818	0.14269818
1988-10-07	0.95270544	0.95270544	0.32763195	0.32763195
1988-10-08	1.0442452	1.0442452	0.2624917	0.2624917
1988-10-09	0.968342	0.968342	0.1375003	0.1375003
1988-10-10	0.86081606	0.86081606	0.18732056	0.18732056
1988-10-11	0.9550814	0.9550814	0.18349054	0.18349054
1988-10-12	0.92005426	0.92005426	0.15725818	0.15725818
1988-10-13	1.099048	1.099048	0.93310463	0.93310463
1988-10-14	0.97234684	0.97234684	0.20306611	0.20306611
1988-10-15	0.9610088	0.9610088	0.08655536	0.08655536
1988-10-16	0.51012886	0.51012886	0.029135926	0.029135926
1988-10-17	1.0414361	1.0414361	0.2561084	0.2561084
1988-10-18	1.1209793	1.1209793	0.9687296	0.9687296
1988-10-19	1.0093067	1.0093067	0.34900084	0.34900084
1988-10-20	1.1102365	1.1102365	0.32495704	0.32495704
1988-10-21	0.59738016	0.59738016	0.059319884	0.059319884
1988-10-22	0.7715561	0.7715561	0.051477477	0.051477477
1988-10-23	0.92105484	0.92105484	0.18257868	0.18257868
1988-10-24	0.7074341	0.7074341	0.10096344	0.10096344
1988-10-25	0.9484651	0.9484651	0.19108972	0.19108972
1988-10-26	0.97242785	0.97242785	0.520712	0.520712
1988-10-27	0.7726554	0.7726554	0.45317042	0.45317042
1988-10-28	0.8621687	0.8621687	0.27793324	0.27793324
1988-10-29	0.8373346	0.8373346	0.09661664	0.09661664
1988-10-30	0.7836033	0.7836033	0.11178467	0.11178467
1988-10-31	1.0109532	1.0109532	0.5199218	0.5199218
1988-11-01	0.7018234	0.7018234	0.056675352	0.056675352
1988-11-02	0.84423465	0.84423465	0.10251361	0.10251361
1988-11-03	1.010173	1.010173	0.6179513	0.6179513
1988-11-04	0.8751456	0.8751456	0.57080585	0.57080585
1988-11-05	0.55373555	0.55373555	0.06661511	0.06661511
1988-11-06	0.67221445	0.67221445	0.04229767	0.04229767
1988-11-07	0.9132885	0.9132885	0.15725818	0.15725818
1988-11-08	0.90374136	0.90374136	0.12370019	0.12370019
1988-11-09	0.9441361	0.9441361	0.56478727	0.56478727
1988-11-10	0.38853684	0.38853684	0.046553224	0.046553224
1988-11-11	0.49594882	0.49594882	0.033209108	0.033209108
1988-11-12	0.3962323	0.3962323	0.03937964	0.03937964
1988-11-13	0.5460274	0.5460274	0.03475934	0.03475934
1988-11-14	0.49333218	0.49333218	0.023421388	0.023421388
1988-11-15	0.39113325	0.39113325	0.05950226	0.05950226
1988-11-16	1.2235632	1.2235632	0.35164532	0.35164532
1988-11-17	0.77850676	0.77850676	0.17732	0.17732
1988-11-18	0.5702866	0.5702866	0.025822692	0.025822692
1988-11-19	0.5378431	0.5378431	0.043908693	0.043908693
1988-11-20	0.5340663	0.5340663	0.037099913	0.037099913
1988-11-21	0.6455945	0.6455945	0.053726926	0.053726926
1988-11-22	0.77143955	0.77143955	0.07360633	0.07360633
1988-11-23	0.8923552	0.8923552	0.06767896	0.06767896
1988-11-24	0.84949076	0.84949076	0.1491118	0.1491118
1988-11-25	0.6993435	0.6993435	0.06932037	0.06932037
1988-11-26	0.660613	0.660613	0.050231263	0.050231263
1988-11-27	0.5784177	0.5784177	0.046127744	0.046127744
1988-11-28	0.5770727	0.5770727	0.03454657	0.03454657
1988-11-29	0.3028307	0.3028307	0.030230224	0.030230224
1988-11-30	0.31915122	0.31915122	0.04643164	0.04643164
1988-12-01	0.68717724	0.68717724	0.038315736	0.038315736
1988-12-02	0.44538638	0.44538638	0.03175006	0.03175006
1988-12-03	0.55760854	0.55760854	0.050930418	0.050930418
1988-12-04	0.48684752	0.48684752	0.080962405	0.080962405
1988-12-05	0.5761379	0.5761379	0.06947242	0.06947242
1988-12-06	0.51431096	0.51431096	0.043635193	0.043635193
1988-12-07	0.57530457	0.57530457	0.08892633	0.08892633
1988-12-08	0.65642583	0.65642583	0.07521735	0.07521735
1988-12-09	0.24022862	0.24022862	0.034637697	0.034637697
1988-12-10	0.3520937	0.3520937	0.038741272	0.038741272
1988-12-11	0.34084943	0.34084943	0.053270936	0.053270936
1988-12-12	0.8568088	0.8568088	0.07743634	0.07743634
1988-12-13	0.277761	0.277761	0.03406024	0.03406024
1988-12-14	0.6451056	0.6451056	0.095431216	0.095431216
1988-12-15	0.9071306	0.9071306	0.14756164	0.14756164
1988-12-16	0.38460553	0.38460553	0.073271975	0.073271975
1988-12-17	0.54795253	0.54795253	0.09646472	0.09646472
1988-12-18	0.43344045	0.43344045	0.1047934	0.1047934
1988-12-19	0.5896265	0.5896265	0.3026762	0.3026762
1988-12-20	0.6326024	0.6326024	0.13096502	0.13096502
1988-12-21	0.30307135	0.30307135	0.14981103	0.14981103
1988-12-22	0.71347296	0.71347296	0.53454256	0.53454256
1988-12-23	0.7441939	0.7441939	0.16950811	0.16950811
1988-12-24	0.17391561	0.17391561	0.08497473	0.08497473
1988-12-25	0.10279483	0.10279483	0.036127195	0.036127195
1988-12-26	0.081904665	0.081904665	0.055733092	0.055733092
1988-12-27	0.048992597	0.048992597	0.030503783	0.030503783
1988-12-28	0.056437265	0.056437265	0.03725183	0.03725183
1988-12-29	0.10042895	0.10042895	0.071904115	0.071904115
1988-12-30	0.16281065	0.16281065	0.08585626	0.08585626
1988-12-31	0.09553507	0.09553507	0.047039613	0.047039613
1989-01-01	0.20078689	0.20078689	0.086481996	0.086481996
1989-01-02	0.20326853	0.20326853	0.03244061	0.03244061
1989-01-03	0.11120088	0.11120088	0.060432374	0.060432374
1989-01-04	0.23273234	0.23273234	0.15621485	0.15621485
1989-01-05	0.58152485	0.58152485	0.40376323	0.40376323
1989-01-06	0.89998525	0.89998525	0.40225267	0.40225267
1989-01-07	0.23532446	0.23532446	0.1857788	0.1857788
1989-01-08	0.3878483	0.3878483	0.08611206	0.08611206
1989-01-09	0.04935487	0.04935487	0.045172546	0.045172546
1989-01-10	0.030346869	0.030346869	0.02753894	0.02753894
1989-01-11	0.014252106	0.014252106	0.013388916	0.013388916
1989-01-12	0.02487234	0.02487234	0.023901306	0.023901306
1989-01-13	0.071651176	0.071651176	0.05876764	0.05876764
1989-01-14	0.06057109	0.06057109	0.0409491	0.0409491
1989-01-15	0.07061845	0.07061845	0.062621154	0.062621154
1989-01-16	0.08404401	0.08404401	0.0526637	0.0526637
1989-01-17	0.041105814	0.041105814	0.036509886	0.036509886
1989-01-18	0.08830597	0.08830597	0.076802	0.076802
1989-01-19	0.10851884	0.10851884	0.07088305	0.07088305
1989-01-20	0.04355922	0.04355922	0.027045716	0.027045716
1989-01-21	0.05132015	0.05132015	0.045388363	0.045388363
1989-01-22	0.06854012	0.06854012	0.04794702	0.04794702
1989-01-23	0.07051311	0.07051311	0.050351623	0.050351623
1989-01-24	0.08399778	0.08399778	0.05238629	0.05238629
1989-01-25	0.120649636	0.120649636	0.07331842	0.07331842
1989-01-26	0.14025107	0.14025107	0.060309023	0.060309023
1989-01-27	0.14431523	0.14431523	0.09702514	0.09702514
1989-01-28	0.1281511	0.1281511	0.0758772	0.0758772
1989-01-29	0.17542833	0.17542833	0.10661261	0.10661261
1989-01-30	0.67291945	0.67291945	0.2723437	0.2723437
1989-01-31	1.1518496	1.1518496	1.3533874	1.3533874
1989-02-01	0.28807366	0.28807366	0.09166113	0.09166113
1989-02-02	0.1775606	0.1775606	0.09301752	0.09301752
1989-02-03	0.25423998	0.25423998	0.20538539	0.20538539
1989-02-04	1.2757446	1.2757446	0.47756538	0.47756538
1989-02-05	0.5258213	0.5258213	0.21404803	0.21404803
1989-02-06	0.15028813	0.15028813	0.09465137	0.09465137
1989-02-07	0.09384217	0.09384217	0.05466754	0.05466754
1989-02-08	0.06526209	0.06526209	0.033365417	0.033365417
1989-02-09	0.06754079	0.06754079	0.03262555	0.03262555
1989-02-10	0.08193745	0.08193745	0.04279883	0.04279883
1989-02-11	0.08372803	0.08372803	0.038328737	0.038328737
1989-02-12	0.13966534	0.13966534	0.12939447	0.12939447
1989-02-13	0.65746695	0.65746695	0.13981433	0.13981433
1989-02-14	0.49747247	0.49747247	0.08253601	0.08253601
1989-02-15	0.18059972	0.18059972	0.054143492	0.054143492
1989-02-16	0.24262297	0.24262297	0.10220422	0.10220422
1989-02-17	0.47992367	0.47992367	0.095175475	0.095175475
1989-02-18	0.57052445	0.57052445	0.053711914	0.053711914
1989-02-19	0.24988295	0.24988295	0.03203986	0.03203986
1989-02-20	0.26380435	0.26380435	0.066043034	0.066043034
1989-02-21	0.28129408	0.28129408	0.050814085	0.050814085
1989-02-22	0.21922198	0.21922198	0.04054834	0.04054834
1989-02-23	0.09268097	0.09268097	0.051091492	0.051091492
1989-02-24	0.27037582	0.27037582	0.18676531	0.18676531
1989-02-25	0.34318116	0.34318116	0.1752973	0.1752973
1989-02-26	0.24829532	0.24829532	0.1650008	0.1650008
1989-02-27	0.6836142	0.6836142	0.19949725	0.19949725
1989-02-28	0.16475672	0.16475672	0.08512561	0.08512561
1989-03-01	0.3167051	0.3167051	0.05704132	0.05704132
1989-03-02	0.1795567	0.1795567	0.106797606	0.106797606
1989-03-03	0.13501288	0.13501288	0.08466315	0.08466315
1989-03-04	0.14930935	0.14930935	0.08663611	0.08663611
1989-03-05	0.18503892	0.18503892	0.08259766	0.08259766
1989-03-06	0.15037805	0.15037805	0.06200464	0.06200464
1989-03-07	0.1474982	0.1474982	0.044216856	0.044216856
1989-03-08	0.23627241	0.23627241	0.05195465	0.05195465
1989-03-09	0.38186768	0.38186768	0.18843006	0.18843006
1989-03-10	0.46040186	0.46040186	0.10205011	0.10205011
1989-03-11	0.27969357	0.27969357	0.05328027	0.05328027
1989-03-12	0.17363773	0.17363773	0.03478351	0.03478351
1989-03-13	0.2328762	0.2328762	0.09748755	0.09748755
1989-03-14	0.2930729	0.2930729	0.109387144	0.109387144
1989-03-15	0.22684163	0.22684163	0.08790003	0.08790003
1989-03-16	0.17122544	0.17122544	0.028278809	0.028278809
1989-03-17	0.15367663	0.15367663	0.054050967	0.054050967
1989-03-18	0.36759692	0.36759692	0.08121039	0.08121039
1989-03-19	0.2860981	0.2860981	0.11857391	0.11857391
1989-03-20	0.35457724	0.35457724	0.10192682	0.10192682
1989-03-21	0.38651243	0.38651243	0.2106261	0.2106261
1989-03-22	0.8321021	0.8321021	0.18392915	0.18392915
1989-03-23	0.510654	0.510654	0.12501691	0.12501691
1989-03-24	0.39201522	0.39201522	0.07177704	0.07177704
1989-03-25	0.39602798	0.39602798	0.053403623	0.053403623
1989-03-26	0.3187269	0.3187269	0.05192389	0.05192389
1989-03-27	0.2884102	0.2884102	0.07193121	0.07193121
1989-03-28	0.22794631	0.22794631	0.037619688	0.037619688
1989-03-29	0.13455561	0.13455561	0.0444635	0.0444635
1989-03-30	0.14823295	0.14823295	0.056763858	0.056763858
1989-03-31	0.3348345	0.3348345	0.22899958	0.22899958
1989-04-01	0.73951554	0.73951554	0.22785895	0.22785895
1989-04-02	0.24731909	0.24731909	0.05907593	0.05907593
1989-04-03	0.27714002	0.27714002	0.04282965	0.04282965
1989-04-04	0.39486936	0.39486936	0.02978943	0.02978943
1989-04-05	0.19548704	0.19548704	0.05167725	0.05167725
1989-04-06	0.28127092	0.28127092	0.07442822	0.07442822
1989-04-07	0.16339773	0.16339773	0.054729186	0.054729186
1989-04-08	0.41788498	0.41788498	0.23945026	0.23945026
1989-04-09	0.6301945	0.6301945	0.3307318	0.3307318
1989-04-10	0.8819946	0.8819946	0.14243469	0.14243469
1989-04-11	0.15452185	0.15452185	0.071777105	0.071777105
1989-04-12	0.1933111	0.1933111	0.09693262	0.09693262
1989-04-13	0.105194554	0.105194554	0.04110321	0.04110321
1989-04-14	0.1265352	0.1265352	0.039376892	0.039376892
1989-04-15	0.20051713	0.20051713	0.053403623	0.053403623
1989-04-16	0.22189888	0.22189888	0.050012514	0.050012514
1989-04-17	0.42345455	0.42345455	0.065333985	0.065333985
1989-04-18	0.38533324	0.38533324	0.14971009	0.14971009
1989-04-19	0.60901827	0.60901827	0.0932641	0.0932641
1989-04-20	0.49878007	0.49878007	0.08478644	0.08478644
1989-04-21	0.31650728	0.31650728	0.027076539	0.027076539
1989-04-22	0.36577034	0.36577034	0.110620305	0.110620305
1989-04-23	0.39371333	0.39371333	0.16848432	0.16848432
1989-04-24	0.5670126	0.5670126	0.47238624	0.47238624
1989-04-25	0.62139314	0.62139314	0.2600125	0.2600125
1989-04-26	0.51464105	0.51464105	0.067522764	0.067522764
1989-04-27	0.54351914	0.54351914	0.09002722	0.09002722
1989-04-28	0.61009467	0.61009467	0.12782227	0.12782227
1989-04-29	0.38128966	0.38128966	0.040055115	0.040055115
1989-04-30	0.50330925	0.50330925	0.2376006	0.2376006
1989-05-01	0.5900796	0.5900796	0.32527527	0.32527527
1989-05-02	0.8192161	0.8192161	0.552354	0.552354
1989-05-03	0.84697664	0.84697664	0.46418604	0.46418604
1989-05-04	0.8072548	0.8072548	0.2826711	0.2826711
1989-05-05	0.6971836	0.6971836	0.23667571	0.23667571
1989-05-06	0.6173804	0.6173804	0.15303954	0.15303954
1989-05-07	0.5457105	0.5457105	0.138982	0.138982
1989-05-08	0.8583804	0.8583804	0.15997583	0.15997583
1989-05-09	0.22671576	0.22671576	0.07751104	0.07751104
1989-05-10	0.56459516	0.56459516	0.2181173	0.2181173
1989-05-11	0.72808605	0.72808605	0.1640451	0.1640451
1989-05-12	0.5646003	0.5646003	0.060956422	0.060956422
1989-05-13	0.8169579	0.8169579	0.18096966	0.18096966
1989-05-14	0.42479816	0.42479816	0.107599124	0.107599124
1989-05-15	0.61553067	0.61553067	0.078343384	0.078343384
1989-05-16	0.58777523	0.58777523	0.07849756	0.07849756
1989-05-17	0.61653256	0.61653256	0.11915961	0.11915961
1989-05-18	0.6873829	0.6873829	0.15186805	0.15186805
1989-05-19	0.93338734	0.93338734	0.3878252	0.3878252
1989-05-20	0.5398943	0.5398943	0.1288396	0.1288396
1989-05-21	0.5232267	0.5232267	0.09751838	0.09751838
1989-05-22	0.5745757	0.5745757	0.10553369	0.10553369
1989-05-23	0.65304315	0.65304315	0.20217931	0.20217931
1989-05-24	0.9213362	0.9213362	0.6090465	0.6090465
1989-05-25	0.88070494	0.88070494	0.4875844	0.4875844
1989-05-26	0.96141505	0.96141505	0.47044408	0.47044408
1989-05-27	0.7386806	0.7386806	0.5024435	0.5024435
1989-05-28	0.6710389	0.6710389	0.44106507	0.44106507
1989-05-29	0.93072075	0.93072075	0.29299843	0.29299843
1989-05-30	0.71303177	0.71303177	0.16540149	0.16540149
1989-05-31	0.53704786	0.53704786	0.25147322	0.25147322
1989-06-01	0.6946891	0.6946891	0.35903192	0.35903192
1989-06-02	0.7744102	0.7744102	0.29068628	0.29068628
1989-06-03	0.7566302	0.7566302	0.17810261	0.17810261
1989-06-04	0.9477224	0.9477224	0.42158172	0.42158172
1989-06-05	1.195782	1.195782	0.81756675	0.81756675
1989-06-06	1.2150751	1.2150751	1.0572541	1.0572541
1989-06-07	1.209449	1.209449	0.39460737	0.39460737
1989-06-08	0.97243094	0.97243094	0.27798524	0.27798524
1989-06-09	0.90279317	0.90279317	0.40888068	0.40888068
1989-06-10	1.0352532	1.0352532	0.8431847	0.8431847
1989-06-11	0.97445273	0.97445273	0.71247435	0.71247435
1989-06-12	0.92630464	0.92630464	0.4141523	0.4141523
1989-06-13	1.1797643	1.1797643	0.96424603	0.96424603
1989-06-14	1.1348943	1.1348943	0.6088307	0.6088307
1989-06-15	1.3042116	1.3042116	1.0029044	1.0029044
1989-06-16	1.1296688	1.1296688	0.9002472	0.9002472
1989-06-17	1.2510154	1.2510154	1.0462484	1.0462484
1989-06-18	1.1726996	1.1726996	1.0570074	1.0570074
1989-06-19	1.0907897	1.0907897	0.68765783	0.68765783
1989-06-20	1.0898032	1.0898032	0.8316859	0.8316859
1989-06-21	1.0673065	1.0673065	0.8903824	0.8903824
1989-06-22	0.98308456	0.98308456	0.6924361	0.6924361
1989-06-23	0.9527833	0.9527833	0.5437221	0.5437221
1989-06-24	0.9249816	0.9249816	0.61863405	0.61863405
1989-06-25	1.0437026	1.0437026	0.6867021	0.6867021
1989-06-26	1.067286	1.067286	0.49572295	0.49572295
1989-06-27	1.0109762	1.0109762	0.62402886	0.62402886
